	Date	Init.	W.L [cm]	Board	Flow [l/s]	X-Sec.	Weed	Quality	Width [m]	Mean dept. [m]	Max.Dep. [m]	Hyd.Rad. [m]	V/R(2/3)	Mean. Vel. [m/s]	Max. Vel. [m/s]	Flow. Area [m²]	Wet Perim. [m]	Temp.  [C]	Comment
"484"	"12.10.1990 13:11"	"KHL"	115,3	3	20811,9	4	"0-1"	""	23,00	1,23	1,61	1,19	0,66	0,74	1,31	28,22	23,63		""
"485"	"29.08.1990 13:18"	"KHL"	66,0	3	10818,2	3	"0-1"	""	17,75	0,80	1,12	0,78	0,91	0,77	0,96	14,12	18,20		""
"486"	"15.08.1990 00:00"	"KBA"	55,0	3		0	""	""											"HOVEDTILSYN foretaget d.d."
"487"	"03.08.1990 13:20"	"KHL"	43,0	3	6088,2	3	"0-1"	""	16,45	0,62	0,88	0,61	0,84	0,60	0,79	10,14	16,64		""
"488"	"02.07.1990 13:01"	"KBA"	77,6	3	11950,8	3	"2"	""	17,65	0,92	1,21	0,88	0,80	0,73	0,98	16,28	18,52		""
"489"	"06.06.1990 12:50"	"KBA"	70,2	3	9855,5	3	"1-2"	""	17,75	0,82	1,12	0,80	0,79	0,68	0,92	14,50	18,19		""
"490"	"14.05.1990 13:00"	"KBA"	77,5	3	11719,5	3	"1"	""	17,90	0,87	1,20	0,85	0,84	0,75	0,98	15,64	18,43		""
"491"	"18.04.1990 13:09"	"KBA"	93,5	3	17000,8	3	"0-1"	""	18,25	1,01	1,33	0,97	0,94	0,92	1,14	18,43	18,95		""
"492"	"02.03.1990 13:57"	"KBA"	160,5	3	36890,2	4	"0-1"	""	24,70	1,58	2,24	1,52	0,71	0,94	1,57	39,10	25,67		""
"493"	"05.01.1990 09:45"	"KBA"	90,3	3	16096,2	3	"0-1"	""	17,15	1,01	1,28	0,97	0,95	0,93	1,14	17,38	17,98		""
"494"	"16.11.1989 14:00"	"LGA"	71,0	2	11635,7	3	"0-1"	""	18,45	0,80	1,17	0,78	0,93	0,79	1,05	14,70	18,82		""
"495"	"05.10.1989 13:10"	"LGA"	55,0	2	9088,2	3	"0-1"	""	17,50	0,69	0,97	0,68	0,97	0,75	0,95	12,10	17,75		""
"496"	"04.09.1989 13:00"	"KBA"	58,5	2	9883,5	3	"0-1"	""	16,90	0,75	1,04	0,74	0,96	0,78	0,98	12,61	17,15		""
"497"	"10.08.1989 13:45"	"LGA"	60,8	2	10348,6	3	"0-1"	""	18,40	0,72	1,03	0,70	0,99	0,79	1,00	13,16	18,70		""
"498"	"09.08.1989 00:00"	"KBA"	58,5	2		0	""	""											"Hovedtilsyn foretaget d.d."
"499"	"10.07.1989 14:25"	"LGA"	55,0	2	8769,0	3	"0-1"	""	17,70	0,68	0,97	0,67	0,95	0,73	0,93	12,04	17,96		""
"500"	"15.06.1989 14:00"	"LGA"	68,5	2	11105,9	3	"0-1"	""	18,30	0,78	1,13	0,77	0,92	0,77	0,99	14,35	18,69		""
"501"	"22.05.1989 13:10"	"LGA"	68,0	2	9949,8	3	"0-1"	""	18,25	0,75	1,10	0,73	0,90	0,73	0,92	13,68	18,70		""
"502"	"18.04.1989 13:00"	"KBA"	95,3	2	17235,9	3	"0-1"	""	18,10	1,02	1,26	0,97	0,95	0,93	1,15	18,46	19,03		""
"503"	"06.03.1989 13:06"	"KBA"	112,5	2	21622,4	1	"0"	""	18,30	1,12	1,45	1,07	1,01	1,06	1,32	20,43	19,02		""
"504"	"18.01.1989 10:30"	"LGA"	86,8	2	15556,7	1	"0"	""	18,40	0,94	1,29	0,90	0,96	0,90	1,13	17,35	19,22		""
"505"	"13.12.1988 10:20"	"LGA"	86,0	2	14671,9	1	"0-1"	""	18,55	0,91	1,29	0,87	0,96	0,87	1,12	16,81	19,30		""
"506"	"04.11.1988 10:10"	"LGA"	87,0	2	15230,5	1	"0-1"	""	18,60	0,94	1,31	0,90	0,94	0,87	1,11	17,45	19,38		""
"507"	"28.09.1988 10:05"	"LGA"	76,5	2	12946,6	1	"0-1"	""	18,60	0,82	1,19	0,79	0,99	0,85	1,09	15,23	19,17		""
"508"	"31.08.1988 09:55"	"BK"	76,0	2	12705,6	1	"0"	""	18,40	0,81	1,17	0,79	0,99	0,85	1,12	14,93	18,87		"FISKERUSE I HØJRE SIDE 10-12M OS MÅLEPROFIL"
"509"	"03.08.1988 10:01"	"LGA"	81,0	2	13514,7	1	"0"	""	18,40	0,87	1,23	0,84	0,95	0,85	1,09	15,96	19,04		""
"510"	"07.07.1988 09:50"	"LGA"	84,0	2	12277,5	1	"0"	""	18,45	0,88	1,23	0,85	0,84	0,75	1,05	16,30	19,10		""
"511"	"07.06.1988 09:45"	"LGA"	78,5	2	10670,3	1	"0-1"	""	18,45	0,83	1,19	0,80	0,80	0,69	0,93	15,39	19,12		""
"512"	"27.04.1988 10:15"	"LGA"	102,5	2	17880,8	1	""	""	20,00	0,97	1,36	0,95	0,95	0,92	1,16	19,47	20,51		""
"513"	"09.03.1988 10:50"	"LGA"	129,5	2	26241,2	2	"0-1"	""	24,10	1,32	1,71	1,28	0,70	0,83	1,48	31,73	24,76		""
"514"	"20.01.1988 10:30"	"LGA"	150,5	2	31971,6	2	"0-1"	""	24,70	1,48	1,97	1,43	0,69	0,87	1,62	36,61	25,55		""
"515"	"18.11.1987 10:15"	"LGA"	115,5	2	21758,1	1	"0-1"	""	22,50	1,04	1,59	1,02	0,92	0,93	1,24	23,51	23,14		""
"516"	"29.09.1987 10:15"	"LGA"	92,0	2	16340,6	1	"0-1"	""	18,45	1,01	1,34	0,96	0,90	0,88	1,14	18,60	19,35		""
"517"	"02.09.1987 10:00"	"BK"	62,5	2	9624,0	1	"0-1"	""	18,20	0,71	1,06	0,69	0,95	0,75	0,98	12,86	18,53		""
"518"	"15.08.1987 10:30"	"LGA"	79,0	2	12668,9	1	"0-1"	""	18,40	0,88	1,22	0,84	0,88	0,79	1,02	16,11	19,13		""
"519"	"29.06.1987 10:00"	"BK"	101,0	2	17212,2	1	"0"	""	19,60	0,99	1,39	0,96	0,91	0,89	1,15	19,38	20,10		""
"520"	"11.06.1987 10:20"	"LGA"	78,0	2	12913,0	1	"0"	""	18,20	0,88	1,18	0,86	0,89	0,80	1,02	16,07	18,72		""
"521"	"12.05.1987 10:25"	"LGA"	78,3	2	13450,3	1	"0"	""	18,35	0,87	1,21	0,84	0,95	0,85	1,06	15,91	18,93		""
"522"	"26.03.1987 10:30"	"LGA"	92,5	2	17122,2	1	"0"	""	18,60	1,01	1,36	0,97	0,93	0,91	1,16	18,79	19,28		""
"523"	"19.02.1987 10:40"	"LGA"	110,5	2	21446,7	1	"0-1"	""	21,00	1,07	1,59	1,03	0,94	0,96	1,23	22,37	21,63		""
"524"	"06.01.1987 11:30"	"LGA"	106,8	2	18844,2	1	"0-1"	""	20,90	1,03	1,45	0,99	0,88	0,88	1,13	21,45	21,57		""
"525"	"05.12.1986 11:20"	"LGA"	116,3	2	21458,3	1	"1"	""	22,00	1,06	1,55	1,03	0,90	0,92	1,49	23,36	22,60		""
"526"	"04.11.1986 11:30"	"LGA"	91,0	2	15139,4	1	"1"	""	18,50	0,96	1,29	0,92	0,90	0,85	1,11	17,75	19,27		""
"527"	"01.10.1986 11:30"	"LGA"	60,0	2	9391,2	1	"0-1"	""	18,30	0,71	1,02	0,70	0,91	0,72	0,92	13,02	18,53		"INSTRUMENTAKSEL SKÆV - VANDFØRING EVT. + 10-15%"
"528"	"04.09.1986 10:15"	"BK"	69,0	2	11392,9	1	"0-1"	""	17,95	0,77	1,13	0,75	0,99	0,82	1,02	13,89	18,47		"INSTRUMENTAKSEL SKÆV - VANDFØRING EVT. + 10-15%"
"529"	"04.08.1986 09:35"	"LGA"	74,0	2	12975,2	1	"0-1"	""	18,25	0,86	1,21	0,83	0,93	0,82	1,05	15,75	18,89		"TORDENBYGE"
"530"	"02.07.1986 09:50"	"LGA"	57,0	2	8725,9	1	"0-1"	""	18,35	0,68	1,00	0,67	0,92	0,70	0,91	12,44	18,56		""
"531"	"09.06.1986 09:50"	"LGA"	85,3	2	14333,5	1	"0"	""	18,55	0,94	1,33	0,90	0,88	0,83	1,08	17,36	19,22		""
"532"	"23.04.1986 09:40"	"BK"	98,0	2	18528,3	1	"0-1"	""	17,90	1,07	1,39	1,03	0,95	0,97	1,17	19,12	18,50		""
"533"	"05.03.1986 10:30"	"LGA"	90,8	2	16483,9	1	"0-1"	""	18,55	0,99	1,32	0,95	0,93	0,90	1,16	18,28	19,27		""
"534"	"14.01.1986 10:30"	"LGA"	113,3	2	21523,3	1	"1"	""	21,50	1,08	1,57	1,05	0,89	0,93	1,22	23,24	22,07		""
"535"	"28.11.1985 10:25"	"LGA"	84,0	2	13804,0	1	"1"	""	18,50	0,93	1,29	0,90	0,86	0,80	1,03	17,26	19,09		""
"536"	"23.10.1985 10:25"	"LGA"	80,0	2	13366,0	1	"1"	""	18,45	0,89	1,23	0,86	0,90	0,81	1,04	16,43	19,00		""
"537"	"25.09.1985 10:25"	"BK"	88,0	2	15491,0	1	"1"	""	18,85	0,93	1,30	0,90	0,95	0,89	1,16	17,45	19,36		""
"538"	"22.08.1985 11:20"	""				0	""	""											"NY SK. OPSAT-NYT 0-PKT"
"539"	"06.08.1985 10:30"	"LGA"	78,0	1	13663,0	1	"1-2"	""	18,40	0,95	1,31	0,91	0,83	0,78	1,05	17,46	19,13		""
"540"	"11.07.1985 10:15"	"LGA"	61,0	1	11053,0	1	"1"	""	18,30	0,79	1,17	0,77	0,91	0,76	0,99	14,45	18,73		""
"541"	"13.06.1985 10:05"	"LGA"	73,2	1	13275,0	1	"1"	""	18,30	0,90	1,27	0,87	0,89	0,80	1,04	16,50	19,03		""
"542"	"09.05.1985 10:10"	"LGA"	88,5	1	17231,0	1	"0"	""	18,70	1,00	1,34	0,97	0,95	0,92	1,16	18,66	19,33		""
"543"	"14.03.1985 10:05"	"LGA"	96,0	1	19101,0	1	"0"	""	18,85	1,07	1,42	1,03	0,93	0,95	1,18	20,09	19,58		""
"544"	"17.01.1985 10:50"	"LGA"	82,0	1	15933,0	1	"0-1"	""	18,50	0,96	1,34	0,93	0,94	0,90	1,14	17,78	19,09		""
"545"	"14.11.1984 10:00"	"LGA"	99,0	1	20724,0	1	"0-1"	""	20,00	1,06	1,51	1,02	0,96	0,98	1,25	21,19	20,68		""
"546"	"08.10.1984 10:00"	"LGA"	100,0	1	19528,0	1	"0-1"	""	20,00	1,06	1,53	1,03	0,90	0,92	1,20	21,29	20,70		""
"547"	"24.08.1984 09:30"	"LGA"	54,0	1	9704,0	1	"2"	""	18,10	0,73	1,00	0,72	0,92	0,73	0,94	13,23	18,44		""
"548"	"02.08.1984 10:10"	"LGA"	66,5	1	12890,0	1	"2"	""	18,05	0,87	1,14	0,84	0,93	0,82	1,05	15,65	18,70		""
"549"	"04.07.1984 09:45"	"LGA"	61,0	1	10684,0	1	"0"	""	18,10	0,78	1,12	0,76	0,91	0,76	0,97	14,13	18,65		""
"550"	"07.06.1984 09:45"	"LGA"	69,5	1	12611,0	1	"0-1"	""	18,30	0,85	1,19	0,82	0,92	0,81	1,02	15,61	19,02		""
"551"	"09.05.1984 09:50"	"LGA"	64,0	1	11902,0	1	"0"	""	18,00	0,81	1,17	0,78	0,96	0,81	1,03	14,62	18,65		""
"552"	"05.04.1984 09:45"	"LGA"	97,5	1	23479,0	1	"0"	""	20,25	1,09	1,55	1,06	1,02	1,06	1,33	22,10	20,76		""
"553"	"23.02.1984 10:10"	"LGA"	121,0	1	27680,0	1	"0-1"	""	34,80	0,87	1,81	0,86	1,02	0,92	1,35	30,20	35,24		""
"554"	"03.01.1984 10:15"	"LGA"	116,0	1	27118,0	1	"0-1"	""	33,10	0,87	1,77	0,86	1,05	0,94	1,35	28,75	33,56		""
"555"	"02.11.1983 10:30"	"LGA"	82,0	1	15114,0	1	"0-1"	""	19,10	0,94	1,41	0,91	0,90	0,84	1,09	17,94	19,81		""
"556"	"06.10.1983 10:15"	"LGA"	66,2	1	12804,0	1	"0-1"	""	18,20	0,86	1,27	0,83	0,92	0,82	1,05	15,66	18,78		""
"557"	"23.08.1983 13:07"	"FG"	51,0	1	9827,4	1	""	""	17,20	0,74	1,08	0,73	0,95	0,77	0,96	12,76	17,59		""
"558"	"28.07.1983 10:20"	"LGA"	53,7	1	9891,1	1	"0"	""	18,30	0,70	1,06	0,69	0,98	0,77	0,97	12,88	18,59		""
"559"	"04.07.1983 10:18"	"LGA"	72,5	1	13096,0	1	"0-1"	""	18,20	0,86	1,19	0,83	0,95	0,84	1,09	15,62	18,76		""
"560"	"06.06.1983 09:40"	"LGA"	124,2	1	28261,0	1	"0-1"	""	39,00	0,81	1,84	0,80	1,04	0,89	1,34	31,63	39,42		""
"561"	"25.04.1983 10:40"	"VBA"	95,0	1	19529,0	1	"0-1"	""	20,40	0,99	1,41	0,95	1,01	0,97	1,23	20,16	21,30		""
"562"	"22.03.1983 10:45"	"LGA"	98,5	1	22521,0	1	""	""	20,80	1,07	1,56	1,05	0,98	1,01	1,27	22,36	21,30		""
"563"	"14.02.1983 11:00"	"LGA"	110,0	1	23104,0	1	"0-1"	""	23,20	0,99	1,56	0,97	1,03	1,01	1,31	22,92	23,64		""
"564"	"05.01.1983 11:00"	"LGA"	136,7	1	29675,0	1	"0-1"	""	41,40	0,78	1,78	0,77	1,09	0,92	1,43	32,38	41,81		""
"565"	"18.11.1982 10:55"	"LGA"	83,0	1	16495,0	1	"0-1"	""	18,50	0,95	1,30	0,93	0,99	0,94	1,15	17,59	18,99		""
"566"	"07.10.1982 10:40"	"LGA"	68,0	1	12043,0	1	"0-1"	""	18,10	0,81	1,15	0,79	0,96	0,82	1,03	14,65	18,59		""
"567"	"26.08.1982 10:35"	"LGA"	75,0	1	14449,0	1	"1"	""	18,00	0,90	1,24	0,87	0,98	0,89	1,11	16,21	18,64		""
"568"	"04.08.1982 11:15"	"LGA"	52,0	1	9040,0	1	"0-1"	""	18,40	0,65	1,02	0,64	1,03	0,76	0,96	11,88	18,64		""
"569"	"07.07.1982 10:20"	"LGA"	80,0	1	14513,0	1	"1"	""	18,50	0,90	1,29	0,88	0,94	0,87	1,10	16,72	18,98		""
"570"	"07.06.1982 11:45"	"LGA"	68,2	1	11755,0	1	"0-1"	""	18,10	0,80	1,15	0,78	0,96	0,81	1,02	14,51	18,59		""
"571"	"29.04.1982 11:00"	"LGA"	69,0	1	13954,0	1	"0"	""	18,00	0,85	1,16	0,82	1,04	0,91	1,10	15,25	18,59		""
"572"	"15.03.1982 11:05"	"LGA"	112,0	1	24436,0	1	"0-1"	""	26,00	0,92	1,55	0,91	1,08	1,02	1,37	24,02	26,38		""
"573"	"28.01.1982 10:25"	"LGA"	99,0	1	22470,0	1	"0-1"	""	20,60	1,00	1,49	0,94	1,13	1,09	1,33	20,67	22,02		"IS I KANTERNE"
"574"	"14.12.1981 10:25"	"LGA"	115,5	1	25284,0	1	"0-1"	""	30,50	0,85	1,58	0,84	1,10	0,98	1,36	25,91	30,92		""
"575"	"28.10.1981 10:25"	"LGA"	97,5	1	20133,0	1	"0-1"	""	20,50	0,98	1,45	0,88	1,10	1,01	1,26	20,02	22,77		""
"576"	"05.10.1981 10:10"	"LGA"	78,0	1	15440,0	1	"1"	""	18,10	0,93	1,28	0,89	0,99	0,92	1,15	16,83	18,81		"GRØDEN SLÅET"
"577"	"02.09.1981 09:33"	"KBA"	84,2	1	17493,0	1	"1"	""	18,30	0,99	1,35	0,95	0,99	0,96	1,19	18,18	19,05		""
"578"	"05.08.1981 10:15"	"LGA"	80,0	1	15708,0	1	"1-2"	""	18,50	0,92	1,23	0,88	1,00	0,92	1,14	17,03	19,26		""
"579"	"09.07.1981 12:15"	"LGA"	100,2	1	20401,0	1	"1"	""	19,10	1,10	1,45	1,06	0,94	0,98	1,22	20,92	19,68		""
"580"	"16.06.1981 09:55"	"LGA"	81,0	1	15661,0	1	"1"	""	18,70	0,93	1,27	0,89	0,97	0,90	1,12	17,35	19,43		""
"581"	"19.05.1981 10:45"	"LGA"	69,5	1	12468,0	1	"0-1"	""	18,20	0,82	1,14	0,80	0,97	0,84	1,04	14,89	18,64		"SLÅET GRØDE I VENSTRE SIDE"
"582"	"15.04.1981 10:30"	"LGA"	108,0	1	21932,0	1	"1"	""	25,00	0,92	1,50	0,90	1,03	0,96	1,27	22,90	25,47		""
"583"	"10.03.1981 11:10"	"LGA"	122,5	1	27559,0	1	"1-2"	""	35,00	0,82	1,70	0,81	1,10	0,96	1,36	28,75	35,46		""
"584"	"28.01.1981 10:25"	"LGA"	121,5	1	26297,0	1	"1"	""	25,00	1,03	1,67	1,00	1,02	1,02	1,36	25,74	25,69		""
"585"	"05.11.1980 11:15"	"FG"	143,0	1	33108,0	1	"1-2"	""	43,00	0,87	1,92	0,86	0,98	0,89	1,39	37,41	43,44		"OVERSVØMMET"
"586"	"09.10.1980 10:05"	"FG"	97,0	1	19591,0	1	"1-2"	""	19,00	1,06	1,43	1,03	0,95	0,97	1,23	20,19	19,63		""
"587"	"03.09.1980 13:20"	"JK"	93,0	1	19147,0	1	"1"	""	16,50	1,13	1,38	1,04	1,00	1,02	1,30	18,71	18,03		""
"588"	"11.08.1980 10:15"	"LGA"	87,0	1	17019,0	1	"3"	""	18,70	0,99	1,37	0,95	0,94	0,91	1,31	18,60	19,51		""
"589"	"14.07.1980 10:15"	"LGA"	92,7	1	17835,0	1	"5"	""	21,70	0,92	1,39	0,90	0,96	0,89	1,16	19,93	22,21		""
"590"	"17.06.1980 10:00"	"LGA"	83,0	1	15631,0	1	"3"	""	18,60	0,98	1,35	0,95	0,89	0,86	1,06	18,22	19,20		""
"591"	"19.05.1980 10:35"	"LGA"	64,7	1	12027,0	1	"2-3"	""	17,50	0,85	1,19	0,83	0,91	0,81	1,00	14,92	18,03		""
"592"	"16.04.1980 10:45"	"LGA"	87,0	1	17914,0	1	"2-3"	""	20,30	0,95	1,40	0,93	0,97	0,93	1,17	19,32	20,81		""
"593"	"03.03.1980 10:55"	"LGA"	109,0	1	23370,0	1	"2-3"	""	23,00	1,04	1,55	1,01	0,97	0,98	1,26	23,83	23,55		"GRØDE I SIDERNE"
"594"	"16.01.1980 11:00"	"LGA"	114,0	1	24245,0	1	"2"	""	21,00	1,15	1,62	1,11	0,94	1,00	1,27	24,17	21,87		""
"595"	"07.11.1979 10:20"	"LGA"	70,7	1	13156,0	1	"2"	""	17,10	0,90	1,20	0,86	0,94	0,85	1,03	15,44	17,91		""
"596"	"02.10.1979 10:11"	"LGA"	60,0	1	11013,0	1	""	""	17,60	0,78	1,12	0,76	0,97	0,81	1,01	13,68	18,00		""
"597"	"07.09.1979 11:22"	"FG"	75,0	1	14299,0	1	"1"	""	18,25	0,89	1,22	0,87	0,96	0,88	1,06	16,30	18,65		""
"598"	"10.08.1979 12:30"	"LGA"	67,5	1	12459,0	1	"2-3"	""	17,10	0,87	1,20	0,84	0,94	0,84	1,02	14,89	17,81		""
"599"	"10.07.1979 10:04"	"KBA"	64,5	1	11555,0	1	"2-3"	""	17,25	0,83	1,13	0,81	0,93	0,81	1,00	14,33	17,73		""
"600"	"14.06.1979 10:40"	"KBA"	82,0	1	15418,0	1	"1-2"	""	18,30	0,94	1,33	0,91	0,96	0,90	1,08	17,12	18,84		""
"601"	"10.05.1979 09:55"	"FG"	100,0	1	20674,0	1	""	""	20,00	1,04	1,43	1,00	1,00	1,00	1,27	20,75	20,73		""
"602"	"05.04.1979 09:45"	"FG"	136,5	1	32426,0	1	"0"	""	40,80	0,85	1,85	0,84	1,05	0,93	1,30	34,72	41,28		""
"603"	"31.01.1979 10:06"	"FG"	78,5	1	14641,0	1	"1"	""	17,10	1,00	1,35	0,96	0,88	0,86	1,06	17,02	17,70		""
"604"	"06.12.1978 10:10"	"KBA"	90,0	1	16953,0	0	"2"	""	19,80	0,95	1,40	0,92	0,96	0,91	1,15	18,72	20,37		""
"605"	"30.10.1978 10:03"	"LK"	58,0	1	10575,0	1	"1"	""	16,70	0,77	1,01	0,75	1,00	0,82	0,99	12,89	17,27		""
"606"	"03.10.1978 10:33"	"LK"	69,0	1	13144,0	1	"1"	""	16,70	0,90	1,16	0,86	0,96	0,87	1,09	15,06	17,51		""
"607"	"11.09.1978 10:33"	"LK"	51,0	1	9412,3	1	"1-2"	""	16,60	0,71	0,99	0,69	1,02	0,80	0,97	11,81	17,01		""
"608"	"08.08.1978 10:00"	"LK"	58,0	1	11803,0	1	"1-2"	""	17,60	0,81	1,07	0,79	0,97	0,82	0,96	14,32	18,23		""
"609"	"27.06.1978 10:52"	"LK"	55,0	1	9849,9	1	"1"	""	16,80	0,74	1,02	0,73	0,98	0,79	0,99	12,47	17,19		""
"610"	"23.05.1978 10:19"	"LK"	76,0	1	14493,0	1	"1"	""	17,05	0,94	1,22	0,90	0,97	0,90	1,12	16,02	17,73		""
"611"	"20.04.1978 10:20"	"LK"	102,0	1	21179,0	1	"1"	""	21,20	0,98	1,50	0,94	1,06	1,02	1,25	20,78	22,01		""
"612"	"22.03.1978 10:50"	"LK"	140,0	1	33612,0	1	"1"	""	47,30	0,78	1,85	0,77	1,09	0,91	1,27	36,78	48,04		""
"613"	"23.01.1978 10:20"	"LK"	118,0	1	24949,0	1	"1"	""	31,50	0,82	1,61	0,80	1,11	0,96	1,28	25,99	32,38		""
"614"	"20.12.1977 10:25"	"LK"	85,0	1	16621,0	1	"1"	""	18,70	0,94	1,31	0,91	1,00	0,94	1,17	17,63	19,34		""
"615"	"10.11.1977 09:47"	"LK"	63,0	1	11464,0	1	"1"	""	16,10	0,85	1,12	0,81	0,96	0,84	1,03	13,65	16,76		""
"616"	"10.10.1977 13:40"	"LK"	59,0	1	10737,0	1	"1"	""	15,85	0,80	1,03	0,77	1,00	0,84	1,02	12,76	16,47		""
"617"	"12.09.1977 10:18"	"LK"	56,0	1	10136,0	1	"1-2"	""	16,00	0,77	1,01	0,74	1,01	0,82	0,99	12,29	16,60		""
"618"	"05.08.1977 10:40"	"LGA"	51,5	1	8942,7	1	"2"	""	16,75	0,72	0,95	0,70	0,95	0,75	1,07	11,99	17,21		""
"619"	"05.07.1977 09:55"	"LK"	58,0	1	8756,8	1	"4"	""	16,25	0,77	1,02	0,75	0,85	0,70	0,96	12,56	16,78		""
"620"	"02.06.1977 12:20"	"LK"	61,0	1	10636,0	1	"2"	""	16,40	0,82	1,09	0,79	0,93	0,80	1,01	13,37	17,03		""
"621"	"28.04.1977 10:02"	"LK"	100,0	1	20008,0	1	"1"	""	21,90	0,94	1,42	0,91	1,03	0,97	1,26	20,69	22,67		""
"622"	"14.03.1977 10:22"	"LK"	126,0	1	28258,0	1	"0-1"	""	37,00	0,83	1,73	0,81	1,06	0,92	1,24	30,64	37,71		""
"623"	"14.02.1977 10:41"	"LK"	112,0	1	23162,0	1	"0-1"	""	31,50	0,80	1,55	0,78	1,09	0,92	1,25	25,14	32,34		""
"624"	"13.01.1977 10:14"	"LK"	64,0	1	12144,0	1	"0-1"	""	16,30	0,87	1,10	0,83	0,98	0,86	1,09	14,10	17,08		""
"625"	"24.11.1976 10:26"	"LK"	46,0	1	8112,8	1	"1"	""	16,20	0,68	0,92	0,66	0,96	0,73	0,93	11,07	16,65		""
"626"	"21.10.1976 11:30"	"LK"	76,0	1	14147,0	1	"1"	""	16,50	0,97	1,24	0,92	0,94	0,89	1,12	15,97	17,33		""
"627"	"22.09.1976 09:02"	"LK"	52,0	1	8191,5	1	"1"	""	16,15	0,76	1,02	0,74	0,82	0,67	0,81	12,31	16,72		""
"628"	"26.08.1976 09:58"	"LK"	33,0	1	5232,2	1	"2"	""	16,10	0,55	0,80	0,54	0,89	0,59	0,71	8,82	16,25		""
"629"	"12.07.1976 10:07"	"LK"	40,0	1	5341,8	1	"6"	""	16,25	0,59	0,83	0,58	0,80	0,56	0,82	9,59	16,43		""
"630"	"09.06.1976 09:45"	"LK"	65,0	1	10004,0	1	"4"	""	16,31	0,85	1,09	0,83	0,81	0,72	0,98	13,93	16,74		""
"631"	"04.05.1976 10:20"	"LK"	56,0	1	9803,0	1	"1-2"	""	16,21	0,75	0,99	0,73	0,99	0,80	1,01	12,23	16,70		""
"632"	"08.03.1976 10:45"	"LK"	73,0	1	13613,0	1	"2"	""	16,26	0,94	1,21	0,89	0,97	0,89	1,12	15,22	17,10		""
"633"	"27.01.1976 10:30"	"LK"	110,0	1	21625,0	1	"2"	""	28,50	0,83	1,55	0,80	1,06	0,92	1,26	23,57	29,47		""
"634"	"17.12.1975 11:50"	"JHJ"	77,0	1	13455,0	1	"2"	""	16,10	0,96	1,19	0,92	0,92	0,87	1,18	15,53	16,97		""
"635"	"20.10.1975 11:52"	"LK"	53,0	1	8348,6	1	"2"	""	16,16	0,76	1,02	0,74	0,83	0,68	0,91	12,35	16,68		""
"636"	"09.09.1975 10:30"	"KA"	49,0	1	9002,7	1	"1"	""	16,81	0,68	0,87	0,67	1,03	0,79	1,16	11,43	17,06		""
"637"	"09.07.1975 10:17"	"LK"	52,0	1	6891,9	1	"4"	""	16,06	0,71	0,96	0,69	0,77	0,61	0,84	11,36	16,39		""
"638"	"04.06.1975 11:35"	"LK"	71,0	1	10240,0	1	"4"	""	16,10	0,89	1,15	0,87	0,78	0,71	1,01	14,37	16,53		""
"639"	"14.04.1975 10:55"	"GAM"	83,0	1	14949,0	0	"0"	""	17,70	0,98	1,29	0,95	0,89	0,86	1,18	17,34	18,29		"30 M OS BRO"
"640"	"20.07.1970 12:40"	""			10484,7	0	""	""	16,25	0,80	1,04	0,78	0,94	0,80	1,02	13,07	16,69		""
"641"	"25.06.1970 18:30"	"nn"	55,0	1	9443,1	0	""	"Over middel"	16,15	0,75	0,97	0,73	0,97	0,78	1,03	12,04	16,53		""
"642"	"08.04.1970 10:00"	""	132,0	1		0	""	"Middel"											""
