stationId,name,country,owner,type,status,stationHeight,barometerHeight,latitude,longitude,region,created,operationFrom,operationTo,updated,validFrom,validTo,wmoCountryCode,wmoStationId
6014,Eidi,FRO,Havne Kommuner mv,Synop,Active,176.5,177.36,62.2995,-7.074,,2024-11-28T14:46:41Z,2022-05-25T00:00:00Z,,,2024-06-14T08:51:00Z,,,
6019,Silstrup,DNK,DMI,Synop,Active,42,,56.93,8.6412,6,2024-11-28T14:46:41Z,2002-03-22T00:00:00Z,,,2002-03-22T00:00:00Z,,6080,6019
6030,Flyvestation Ålborg,DNK,Forsvaret,Synop,Active,3,,57.0963,9.8505,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,1953-01-01T00:00:00Z,2019-01-15T13:34:48Z,6080,6030
6030,Flyvestation Ålborg,DNK,Forsvaret,Synop,Active,3,13,57.0963,9.8505,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6030
6031,Tylstrup,DNK,Synop - Århus Uni,Synop,Active,13,,57.1852,9.9527,6,2024-11-28T14:46:41Z,2002-03-21T00:00:00Z,,,2002-03-21T00:00:00Z,2023-12-14T08:11:58Z,6080,6031
6031,Tylstrup,DNK,Synop - Århus Uni,Synop,Active,13,14.58,57.1852,9.9527,6,2024-11-28T14:46:41Z,2002-03-21T00:00:00Z,,,2023-12-14T08:11:58Z,,6080,6031
6032,Stenhøj,DNK,DMI,Synop,Active,54.69,,57.3828,10.3349,6,2024-11-28T14:46:41Z,2003-11-12T00:00:00Z,,,2003-11-12T00:00:00Z,2019-01-15T13:34:48Z,6080,6032
6032,Stenhøj,DNK,DMI,Synop,Active,54.69,56.29,57.3828,10.3349,6,2024-11-28T14:46:41Z,2003-11-12T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6032
6041,Skagen Fyr,DNK,DMI,Synop,Active,3.2,,57.7363,10.6318,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,1953-01-01T00:00:00Z,2000-12-14T00:00:00Z,6080,6041
6041,Skagen Fyr,DNK,DMI,Synop,Active,3.2,,57.7364,10.6316,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,2000-12-14T00:00:00Z,2019-01-15T13:34:47Z,6080,6041
6041,Skagen Fyr,DNK,DMI,Synop,Active,3.2,4.8,57.7364,10.6316,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6041
6049,Hald Vest,DNK,DMI,Synop,Active,87.59,,56.5604,10.0929,6,2024-11-28T14:46:41Z,1999-11-19T00:00:00Z,,,1999-11-19T00:00:00Z,2019-01-15T13:34:47Z,6080,6049
6049,Hald Vest,DNK,DMI,Synop,Active,87.59,89.2,56.5604,10.0929,6,2024-11-28T14:46:41Z,1999-11-19T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6049
6051,Vestervig,DNK,DMI,Synop,Active,18,,56.7637,8.3207,6,2024-11-28T14:46:41Z,2003-09-11T00:00:00Z,,,2003-09-11T00:00:00Z,,6080,6051
6052,Thyborøn,DNK,DMI,Synop,Active,,,56.705,8.2206,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1961-01-01T00:00:00Z,1985-02-07T00:00:00Z,6080,6052
6052,Thyborøn,DNK,DMI,Synop,Active,,,56.7004,8.2215,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1985-02-07T00:00:00Z,2000-11-22T00:00:00Z,6080,6052
6052,Thyborøn,DNK,DMI,Synop,Active,2.09,,56.7068,8.215,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,2000-11-22T00:00:00Z,2019-01-15T13:34:48Z,6080,6052
6052,Thyborøn,DNK,DMI,Synop,Active,2.09,3.64,56.7068,8.215,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6052
6056,Mejrup,DNK,DMI,Synop,Active,53,,56.383,8.6705,6,2024-11-28T14:46:41Z,2002-06-11T00:00:00Z,,,2002-06-11T00:00:00Z,2019-01-15T13:34:47Z,6080,6056
6056,Mejrup,DNK,DMI,Synop,Active,53,54.62,56.383,8.6705,6,2024-11-28T14:46:41Z,2002-06-11T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6056
6058,Hvide Sande,DNK,DMI,Synop,Active,,,56.0005,8.1293,6,2024-11-28T14:46:41Z,1989-01-01T00:00:00Z,,,1989-01-01T00:00:00Z,2001-11-07T00:00:00Z,6080,6058
6058,Hvide Sande,DNK,DMI,Synop,Active,2,,56.0072,8.1413,6,2024-11-28T14:46:41Z,1989-01-01T00:00:00Z,,,2001-11-07T00:00:00Z,2019-01-15T13:34:47Z,6080,6058
6058,Hvide Sande,DNK,DMI,Synop,Active,2,4.16,56.0072,8.1413,6,2024-11-28T14:46:41Z,1989-01-01T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6058
6060,Flyvestation Karup,DNK,Forsvaret,Synop,Active,52,,56.2935,9.1138,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,1953-01-01T00:00:00Z,2019-01-15T13:34:48Z,6080,6060
6060,Flyvestation Karup,DNK,Forsvaret,Synop,Active,52,53,56.2935,9.1138,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6060
6065,Ålestrup,DNK,DMI,Synop,Active,,,56.6928,9.482,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1961-01-01T00:00:00Z,1976-09-01T00:00:00Z,6080,6065
6065,Ålestrup,DNK,DMI,Synop,Active,,,56.6932,9.4968,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1976-09-01T00:00:00Z,1988-04-01T00:00:00Z,6080,6065
6065,Års Syd,DNK,DMI,Synop,Active,31.74,,56.7558,9.5067,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1988-04-01T00:00:00Z,2019-01-15T13:34:47Z,6080,6065
6065,Års Syd,DNK,DMI,Synop,Active,31.74,33.33,56.7558,9.5067,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6065
6068,Isenvad,DNK,DMI,Synop,Active,60.35,,56.0939,9.1811,6,2024-11-28T14:46:41Z,2002-10-10T00:00:00Z,,,2002-10-10T00:00:00Z,2019-01-15T13:34:48Z,6080,6068
6068,Isenvad,DNK,DMI,Synop,Active,60.35,61.95,56.0939,9.1811,6,2024-11-28T14:46:41Z,2002-10-10T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6068
6069,Foulum,DNK,Synop - Århus Uni,Synop,Active,53.4,,56.4931,9.5709,6,2024-11-28T14:46:41Z,1984-09-04T00:00:00Z,,,1984-09-04T00:00:00Z,2019-01-15T13:34:47Z,6080,6069
6069,Foulum,DNK,Synop - Århus Uni,Synop,Active,53.4,57.82,56.4931,9.5709,6,2024-11-28T14:46:41Z,1984-09-04T00:00:00Z,,,2019-01-15T13:34:47Z,2024-06-10T12:04:33Z,6080,6069
6069,Foulum,DNK,Synop - Århus Uni,Synop,Active,54,54.47,56.4931,9.5709,6,2024-11-28T14:46:41Z,1984-09-04T00:00:00Z,,,2024-06-10T12:04:33Z,2024-06-26T11:38:35Z,6080,6069
6069,Foulum,DNK,Synop - Århus Uni,Synop,Active,53.197,53.697,56.4931,9.5709,6,2024-11-28T14:46:41Z,1984-09-04T00:00:00Z,,,2024-06-26T11:38:35Z,,6080,6069
6070,Århus Lufthavn,DNK,Havne Kommuner mv,Synop,Active,20,,56.3083,10.6254,6,2024-11-28T14:46:41Z,1998-05-20T00:00:00Z,,,1998-05-20T00:00:00Z,2019-01-15T13:34:47Z,6080,6070
6070,Århus Lufthavn,DNK,Havne Kommuner mv,Synop,Active,20,23,56.3083,10.6254,6,2024-11-28T14:46:41Z,1998-05-20T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6070
6072,Ødum,DNK,DMI,Synop,Active,60.33,,56.3027,10.1272,6,2024-11-28T14:46:41Z,2001-05-28T00:00:00Z,,,2001-05-28T00:00:00Z,2019-01-15T13:34:47Z,6080,6072
6072,Ødum,DNK,DMI,Synop,Active,60.33,62.04,56.3027,10.1272,6,2024-11-28T14:46:41Z,2001-05-28T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6072
6073,Sletterhage Fyr,DNK,DMI,Synop,Active,4.27,,56.0954,10.5134,6,2024-11-28T14:46:41Z,1977-07-01T00:00:00Z,,,1977-07-01T00:00:00Z,1985-05-01T00:00:00Z,6080,6073
6073,Sletterhage Fyr,DNK,DMI,Synop,Active,4.27,,56.0955,10.5135,6,2024-11-28T14:46:41Z,1977-07-01T00:00:00Z,,,1985-05-01T00:00:00Z,2019-01-15T13:34:47Z,6080,6073
6073,Sletterhage Fyr,DNK,DMI,Synop,Active,4.27,5.85,56.0955,10.5135,6,2024-11-28T14:46:41Z,1977-07-01T00:00:00Z,,,2019-01-15T13:34:47Z,2024-11-22T13:53:39Z,6080,6073
6073,Sletterhage Fyr,DNK,DMI,Synop,Active,4.272,5.85,56.0955,10.5135,6,2024-11-28T14:46:41Z,1977-07-01T00:00:00Z,,,2024-11-22T13:53:39Z,,6080,6073
6074,Kirstinesminde Flyveplads,DNK,DMI,Synop,Active,,,56.1945,10.1703,6,2024-11-28T14:46:41Z,1976-06-14T00:00:00Z,,,1976-06-14T00:00:00Z,1987-09-21T00:00:00Z,6080,6074
6074,Århus Syd,DNK,DMI,Synop,Active,53.82,,56.0803,10.1353,6,2024-11-28T14:46:41Z,1976-06-14T00:00:00Z,,,1987-09-21T00:00:00Z,2019-01-15T13:34:47Z,6080,6074
6074,Århus Syd,DNK,DMI,Synop,Active,53.82,55.47,56.0803,10.1353,6,2024-11-28T14:46:41Z,1976-06-14T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6074
6079,Anholt Fyr,DNK,DMI,Synop,Active,,,56.736,11.6511,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1961-01-01T00:00:00Z,1965-11-01T00:00:00Z,6080,6079
6079,Anholt By,DNK,DMI,Synop,Active,,,56.7034,11.547,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1965-11-01T00:00:00Z,1976-11-25T00:00:00Z,6080,6079
6079,Anholt By,DNK,DMI,Synop,Active,,,56.7011,11.5436,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1976-11-25T00:00:00Z,1980-04-01T00:00:00Z,6080,6079
6079,Anholt Havn,DNK,DMI,Synop,Active,2.36,,56.7169,11.5098,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1980-04-06T00:00:00Z,2019-01-15T13:34:48Z,6080,6079
6079,Anholt Havn,DNK,DMI,Synop,Active,2.36,3.55,56.7169,11.5098,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6079
6080,Esbjerg Lufthavn,DNK,Havne Kommuner mv,Synop,Active,25,,55.5281,8.5626,6,2024-11-28T14:46:41Z,1984-10-01T00:00:00Z,,,1984-10-01T00:00:00Z,2019-01-15T13:34:48Z,6080,6080
6080,Esbjerg Lufthavn,DNK,Havne Kommuner mv,Synop,Active,25,29,55.5281,8.5626,6,2024-11-28T14:46:41Z,1984-10-01T00:00:00Z,,,2019-01-15T13:34:48Z,2024-11-14T16:10:27Z,6080,6080
6080,Esbjerg Lufthavn,DNK,Havne Kommuner mv,Synop,Active,25,29,55.5281,8.5627,6,2024-11-28T14:46:41Z,1984-10-01T00:00:00Z,,,2024-11-14T16:10:27Z,,6080,6080
6081,Blåvandshuk Fyr,DNK,DMI,Synop,Active,13,,55.5576,8.083,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,1953-01-01T00:00:00Z,1971-02-01T00:00:00Z,6080,6081
6081,Blåvandshuk Fyr,DNK,DMI,Synop,Active,13,,55.5575,8.0828,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,1971-02-01T00:00:00Z,2019-01-15T13:34:47Z,6080,6081
6081,Blåvandshuk Fyr,DNK,DMI,Synop,Active,13,17.62,55.5575,8.0828,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,2019-01-15T13:34:47Z,2024-11-22T13:53:48Z,6080,6081
6081,Blåvandshuk Fyr,DNK,DMI,Synop,Active,16,17.62,55.5575,8.0828,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,2024-11-22T13:53:48Z,,6080,6081
6082,Borris,DNK,DMI,Synop,Active,25,,55.9591,8.6242,6,2024-11-28T14:46:41Z,2002-04-17T00:00:00Z,,,2002-04-17T00:00:00Z,2024-01-05T10:37:04Z,6080,6082
6082,Borris,DNK,DMI,Synop,Active,25,26.6,55.9591,8.6242,6,2024-11-28T14:46:41Z,2002-04-17T00:00:00Z,,,2024-01-05T10:37:04Z,,6080,6082
6088,Nordby,DNK,DMI,Synop,Active,4,,55.4483,8.4003,6,2024-11-28T14:46:41Z,2003-07-23T00:00:00Z,,,2003-07-23T00:00:00Z,2007-07-05T00:00:00Z,6080,6088
6088,Nordby,DNK,DMI,Synop,Active,4,,55.4484,8.4,6,2024-11-28T14:46:41Z,2003-07-23T00:00:00Z,,,2007-07-05T00:00:00Z,2023-08-18T08:56:37Z,6080,6088
6088,Nordby,DNK,DMI,Synop,Active,4,,55.4426,8.3869,6,2024-11-28T14:46:41Z,2003-07-23T00:00:00Z,,,2023-08-18T08:56:37Z,2023-08-18T08:57:54Z,6080,6088
6088,Nordby,DNK,DMI,Synop,Active,6,,55.4426,8.3869,6,2024-11-28T14:46:41Z,2003-07-23T00:00:00Z,,,2023-08-18T08:57:54Z,,6080,6088
6093,Vester Vedsted,DNK,DMI,Synop,Active,3,,55.2908,8.6551,6,2024-11-28T14:46:41Z,2003-12-11T00:00:00Z,2024-06-27T00:00:00Z,,2003-12-11T00:00:00Z,2019-01-15T13:34:47Z,6080,6093
6093,Vester Vedsted,DNK,DMI,Synop,Active,3,4.72,55.2908,8.6551,6,2024-11-28T14:46:41Z,2003-12-11T00:00:00Z,2024-06-27T00:00:00Z,,2019-01-15T13:34:47Z,2024-06-27T00:00:00Z,6080,6093
6093,Vester Vedsted,DNK,DMI,Synop,Inactive,3,4.72,55.2908,8.6551,6,2024-11-28T14:46:41Z,2003-12-11T00:00:00Z,2024-06-27T00:00:00Z,,2024-06-27T00:00:00Z,,6080,6093
6096,Rømø/Juvre,DNK,DMI,Synop,Active,6,,55.1908,8.56,6,2024-11-28T14:46:41Z,1982-05-02T00:00:00Z,,,1982-05-02T00:00:00Z,2000-04-07T00:00:00Z,6080,6096
6096,Rømø/Juvre,DNK,DMI,Synop,Active,6,8.9,55.1904,8.5599,6,2024-11-28T14:46:41Z,1982-05-02T00:00:00Z,,,2000-04-07T00:00:00Z,,6080,6096
6102,Horsens/Bygholm,DNK,DMI,Synop,Active,22.09,,55.868,9.7872,6,2024-11-28T14:46:41Z,2001-05-28T00:00:00Z,,,2001-05-28T00:00:00Z,2019-01-15T13:34:47Z,6080,6102
6102,Horsens/Bygholm,DNK,DMI,Synop,Active,22.09,23.82,55.868,9.7872,6,2024-11-28T14:46:41Z,2001-05-28T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6102
6104,Billund Lufthavn,DNK,Havne Kommuner mv,Synop,Active,75,,55.7379,9.1674,6,2024-11-28T14:46:41Z,1973-05-11T00:00:00Z,,,1973-05-11T00:00:00Z,2019-01-15T13:34:48Z,6080,6104
6104,Billund Lufthavn,DNK,Havne Kommuner mv,Synop,Active,75,80,55.7379,9.1674,6,2024-11-28T14:46:41Z,1973-05-11T00:00:00Z,,,2019-01-15T13:34:48Z,2024-05-28T07:35:38Z,6080,6104
6104,Billund Lufthavn,DNK,Havne Kommuner mv,Synop,Active,75,80,55.7383,9.1744,6,2024-11-28T14:46:41Z,1973-05-11T00:00:00Z,,,2024-05-28T07:35:38Z,2024-11-14T16:10:28Z,6080,6104
6104,Billund Lufthavn,DNK,Havne Kommuner mv,Synop,Active,75,80,55.7379,9.1674,6,2024-11-28T14:46:41Z,1973-05-11T00:00:00Z,,,2024-11-14T16:10:28Z,,6080,6104
6108,Kolding Lufthavn,DNK,Havne Kommuner mv,Synop,Active,43.5,,55.4376,9.3338,6,2024-11-28T14:46:41Z,1990-01-01T00:00:00Z,,,1990-01-01T00:00:00Z,2019-01-15T13:34:48Z,6080,6108
6108,Kolding Lufthavn,DNK,Havne Kommuner mv,Synop,Active,44,45,55.4376,9.3338,6,2024-11-28T14:46:41Z,1990-01-01T00:00:00Z,,,2019-01-15T13:34:48Z,2024-11-22T13:54:07Z,6080,6108
6108,Kolding Lufthavn,DNK,Havne Kommuner mv,Synop,Active,43.5,45,55.4376,9.3338,6,2024-11-28T14:46:41Z,1990-01-01T00:00:00Z,,,2024-11-22T13:54:07Z,,6080,6108
6109,Askov,DNK,Synop - Århus Uni,Synop,Active,62,,55.4715,9.1124,6,2024-11-28T14:46:41Z,2002-04-24T00:00:00Z,,,2002-04-24T00:00:00Z,2024-02-06T08:28:29Z,6080,6109
6109,Askov,DNK,Synop - Århus Uni,Synop,Active,62,63.6,55.4715,9.1124,6,2024-11-28T14:46:41Z,2002-04-24T00:00:00Z,,,2024-02-06T08:28:29Z,,6080,6109
6110,Flyvestation Skrydstrup,DNK,Forsvaret,Synop,Active,41,,55.2251,9.2634,6,2024-11-28T14:46:41Z,1985-01-16T00:00:00Z,,,1985-01-16T00:00:00Z,2019-01-15T13:34:47Z,6080,6110
6110,Flyvestation Skrydstrup,DNK,Forsvaret,Synop,Active,41,47,55.2251,9.2634,6,2024-11-28T14:46:41Z,1985-01-16T00:00:00Z,,,2019-01-15T13:34:47Z,2024-11-14T16:10:29Z,6080,6110
6110,Flyvestation Skrydstrup,DNK,Forsvaret,Synop,Active,41,47,55.2252,9.2634,6,2024-11-28T14:46:41Z,1985-01-16T00:00:00Z,,,2024-11-14T16:10:29Z,,6080,6110
6116,Store Jyndevad,DNK,DMI,Synop,Active,15.3,,54.8987,9.123,6,2024-11-28T14:46:41Z,1984-09-05T00:00:00Z,,,1984-09-05T00:00:00Z,1988-06-24T00:00:00Z,6080,6116
6116,Store Jyndevad,DNK,DMI,Synop,Active,15.3,,54.8986,9.1229,6,2024-11-28T14:46:41Z,1984-09-05T00:00:00Z,,,1988-06-24T00:00:00Z,2019-10-04T11:57:08Z,6080,6116
6116,Store Jyndevad,DNK,DMI,Synop,Active,15.3,17.02,54.8986,9.1229,6,2024-11-28T14:46:41Z,1984-09-05T00:00:00Z,,,2019-10-04T11:57:08Z,2022-11-29T11:52:16Z,6080,6116
6116,Store Jyndevad,DNK,DMI,Synop,Active,15.3,17.02,54.8978,9.1282,6,2024-11-28T14:46:41Z,1984-09-05T00:00:00Z,,,2022-11-29T11:52:16Z,2023-03-24T09:43:44Z,6080,6116
6116,Store Jyndevad,DNK,DMI,Synop,Active,15.96,17.66,54.8977,9.1284,6,2024-11-28T14:46:41Z,1984-09-05T00:00:00Z,,,2023-03-24T09:43:44Z,2023-03-24T09:51:11Z,6080,6116
6116,Store Jyndevad,DNK,DMI,Synop,Active,15.96,17.62,54.8977,9.1284,6,2024-11-28T14:46:41Z,1984-09-05T00:00:00Z,,,2023-03-24T09:51:11Z,2023-03-24T09:59:40Z,6080,6116
6116,Store Jyndevad,DNK,DMI,Synop,Active,15.85,17.62,54.8977,9.1284,6,2024-11-28T14:46:41Z,1984-09-05T00:00:00Z,,,2023-03-24T09:59:40Z,,6080,6116
6118,Sønderborg Lufthavn,DNK,Havne Kommuner mv,Synop,Active,7.32,,54.9616,9.793,6,2024-11-28T14:46:41Z,2000-06-30T00:00:00Z,,,2000-06-30T00:00:00Z,2019-01-15T13:34:47Z,6080,6118
6118,Sønderborg Lufthavn,DNK,Havne Kommuner mv,Synop,Active,7.32,18.43,54.9616,9.793,6,2024-11-28T14:46:41Z,2000-06-30T00:00:00Z,,,2019-01-15T13:34:47Z,2024-11-22T13:53:38Z,6080,6118
6118,Sønderborg Lufthavn,DNK,Havne Kommuner mv,Synop,Active,7.315,18.43,54.9616,9.793,6,2024-11-28T14:46:41Z,2000-06-30T00:00:00Z,,,2024-11-22T13:53:38Z,,6080,6118
6119,Kegnæs Fyr,DNK,DMI,Synop,Active,17.05,,54.8529,9.988,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1961-01-01T00:00:00Z,2002-08-23T00:00:00Z,6080,6119
6119,Kegnæs Fyr,DNK,DMI,Synop,Active,17.05,,54.8528,9.988,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,2002-08-23T00:00:00Z,2019-01-15T13:34:48Z,6080,6119
6119,Kegnæs Fyr,DNK,DMI,Synop,Active,17.05,18.66,54.8528,9.988,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6119
6120,Odense Lufthavn,DNK,Havne Kommuner mv,Synop,Active,15,,55.4735,10.3297,6,2024-11-28T14:46:41Z,1959-01-01T00:00:00Z,,,1959-01-01T00:00:00Z,1975-07-01T00:00:00Z,6080,6120
6120,Odense Lufthavn,DNK,Havne Kommuner mv,Synop,Active,15,,55.4749,10.3305,6,2024-11-28T14:46:41Z,1959-01-01T00:00:00Z,,,1975-07-01T00:00:00Z,2013-10-01T00:00:00Z,6080,6120
6120,H. C. Andersen Airport,DNK,Havne Kommuner mv,Synop,Active,15,,55.4748,10.3304,6,2024-11-28T14:46:41Z,1959-01-01T00:00:00Z,,,2013-10-01T00:00:00Z,2019-01-15T13:34:48Z,6080,6120
6120,H. C. Andersen Airport,DNK,Havne Kommuner mv,Synop,Active,15,21,55.4748,10.3304,6,2024-11-28T14:46:41Z,1959-01-01T00:00:00Z,,,2019-01-15T13:34:48Z,2024-11-22T13:54:36Z,6080,6120
6120,H. C. Andersen Airport,DNK,Havne Kommuner mv,Synop,Active,15,21,55.4749,10.3305,6,2024-11-28T14:46:41Z,1959-01-01T00:00:00Z,,,2024-11-22T13:54:36Z,,6080,6120
6123,Tvingsbjerg Fyr,DNK,DMI,Synop,Active,,,55.3106,9.8928,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,1953-01-01T00:00:00Z,1988-11-21T00:00:00Z,6080,6123
6123,Assens/Torø,DNK,DMI,Synop,Active,1.65,,55.2444,9.8882,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,1988-11-21T00:00:00Z,2019-01-15T13:34:48Z,6080,6123
6123,Assens/Torø,DNK,DMI,Synop,Active,1.65,3.39,55.2444,9.8882,6,2024-11-28T14:46:41Z,1953-01-01T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6123
6124,Sydfyns Flyveplads,DNK,DMI,Synop,Active,6,,55.0142,10.5686,6,2024-11-28T14:46:41Z,1981-05-12T00:00:00Z,,,1981-05-12T00:00:00Z,1996-11-08T00:00:00Z,6080,6124
6124,Sydfyns Flyveplads,DNK,DMI,Synop,Active,6,,55.0144,10.5693,6,2024-11-28T14:46:41Z,1981-05-12T00:00:00Z,,,1996-11-08T00:00:00Z,2019-01-15T13:34:48Z,6080,6124
6124,Sydfyns Flyveplads,DNK,DMI,Synop,Active,6,7,55.0144,10.5693,6,2024-11-28T14:46:41Z,1981-05-12T00:00:00Z,,,2019-01-15T13:34:48Z,2024-09-20T11:45:23Z,6080,6124
6124,Elvira Madigan Airport,DNK,DMI,Synop,Active,6,7,55.0144,10.5693,6,2024-11-28T14:46:41Z,1981-05-12T00:00:00Z,,,2024-09-20T11:45:23Z,,6080,6124
6126,Årslev,DNK,DMI,Synop,Active,49.2,,55.3088,10.4398,6,2024-11-28T14:46:41Z,2001-06-14T00:00:00Z,,,2001-06-14T00:00:00Z,2019-01-15T13:34:47Z,6080,6126
6126,Årslev,DNK,DMI,Synop,Active,49.2,50.93,55.3088,10.4398,6,2024-11-28T14:46:41Z,2001-06-14T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6126
6132,Tranebjerg Øst,DNK,DMI,Synop,Active,16,,55.8315,10.6217,6,2024-11-28T14:46:41Z,2003-08-20T00:00:00Z,,,2003-08-20T00:00:00Z,,6080,6132
6135,Flakkebjerg,DNK,DMI,Synop,Active,32.5,,55.3224,11.3879,6,2024-11-28T14:46:41Z,2001-06-06T00:00:00Z,,,2001-06-06T00:00:00Z,2019-01-15T13:34:48Z,6080,6135
6135,Flakkebjerg,DNK,DMI,Synop,Active,32.5,34.22,55.3224,11.3879,6,2024-11-28T14:46:41Z,2001-06-06T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6135
6136,Tystofte,DNK,DMI,Synop,Active,12,,55.2465,11.3285,6,2024-11-28T14:46:41Z,2002-04-11T00:00:00Z,,,2002-04-11T00:00:00Z,,6080,6136
6138,Langø,DNK,DMI,Synop,Active,2.01,,54.8205,10.9939,6,2024-11-28T14:46:41Z,2000-05-23T00:00:00Z,,,2000-05-23T00:00:00Z,2019-01-15T13:34:48Z,6080,6138
6138,Langø,DNK,DMI,Synop,Active,2.01,3.69,54.8205,10.9939,6,2024-11-28T14:46:41Z,2000-05-23T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6138
6141,Abed,DNK,DMI,Synop,Active,7,,54.8275,11.3292,6,2024-11-28T14:46:41Z,1999-08-31T00:00:00Z,,,1999-08-31T00:00:00Z,2019-01-15T13:34:47Z,6080,6141
6141,Abed,DNK,DMI,Synop,Active,7,9.12,54.8275,11.3292,6,2024-11-28T14:46:41Z,1999-08-31T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6141
6147,Gedser Rev Fyrskib,DNK,DMI,Synop,Active,,,54.4536,12.1791,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1961-01-01T00:00:00Z,1976-04-01T00:00:00Z,6080,6147
6147,Vindebæk Kyst,DNK,DMI,Synop,Active,3.05,,54.879,12.1841,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1976-04-01T00:00:00Z,2019-01-15T13:34:48Z,6080,6147
6147,Vindebæk Kyst,DNK,DMI,Synop,Active,3.05,4.63,54.879,12.1841,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,2019-01-15T13:34:48Z,,6080,6147
6149,Gedser Fyr,DNK,DMI,Synop,Active,,,54.5639,11.964,6,2024-11-28T14:46:41Z,1959-01-01T00:00:00Z,,,1959-01-01T00:00:00Z,1968-07-06T00:00:00Z,6080,6149
6149,Gedser Odde,DNK,DMI,Synop,Active,,,54.56,11.9709,6,2024-11-28T14:46:41Z,1959-01-01T00:00:00Z,,,1968-07-06T00:00:00Z,2003-02-20T00:00:00Z,6080,6149
6149,Gedser,DNK,DMI,Synop,Active,3.26,,54.5687,11.9435,6,2024-11-28T14:46:41Z,1959-01-01T00:00:00Z,,,2003-02-20T00:00:00Z,2019-01-15T13:34:47Z,6080,6149
6149,Gedser,DNK,DMI,Synop,Active,3.26,4.89,54.5687,11.9435,6,2024-11-28T14:46:41Z,1959-01-01T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6149
6151,Omø Fyr,DNK,DMI,Synop,Active,1.5,,55.1598,11.1339,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1961-01-01T00:00:00Z,1993-01-19T00:00:00Z,6080,6151
6151,Omø Fyr,DNK,DMI,Synop,Active,1.5,,55.1593,11.1348,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,1993-01-19T00:00:00Z,2019-01-15T13:34:47Z,6080,6151
6151,Omø Fyr,DNK,DMI,Synop,Active,1.5,2.7,55.1593,11.1348,6,2024-11-28T14:46:41Z,1961-01-01T00:00:00Z,,,2019-01-15T13:34:47Z,,6080,6151
