feature_station_21006847_vst_raw,feature_station_21006845_vst_raw,vst_raw,feature_station_21006845_rainfall,temperature,feature_station_21006847_rainfall,rainfall,vst_raw_cleaned,is_anomaly
297.54,1596.0,895.34,0.0,8.565111111111111,0.0,0.0,895.34,False
295.11,1596.0,895.67,0.0,8.484666666666666,0.0,0.0,895.67,False
295.72,1597.0,896.75,0.0,8.419777777777778,0.0,0.0,896.75,False
298.65,1597.0,895.46,0.0,8.370444444444445,0.0,0.0,895.46,False
295.67,1598.0,896.32,0.0,8.337,0.0,0.0,896.32,False
295.02,1598.0,896.88,0.0,8.319444444444445,0.0,0.0,896.88,False
295.14,1599.0,897.15,0.0,8.317555555555556,0.0,0.0,897.15,False
295.3,1599.0,897.85,0.0,8.331333333333333,0.0,0.0,897.85,False
294.97,1600.0,899.04,0.0,8.360444444444445,0.0,0.0,899.04,False
296.66,1599.0,899.29,0.0,8.40488888888889,0.0,0.0,899.29,False
296.8,1599.0,899.0,0.0,8.46088888888889,0.0,0.0,899.0,False
294.28,1600.0,900.61,0.0,8.528444444444444,0.0,0.0,900.61,False
294.17,1599.0,901.67,0.0,8.605555555555556,0.0,0.0,901.67,False
296.07,1600.0,901.49,0.0,8.692222222222222,0.0,0.0,901.49,False
295.71,1600.0,901.62,0.0,8.78711111111111,0.0,0.0,901.62,False
297.98,1600.0,903.17,0.0,8.890222222222222,0.0,0.0,903.17,False
296.21,1600.0,901.58,0.0,9.000444444444446,0.0,0.0,901.58,False
293.79,1602.0,902.1,0.0,9.117777777777778,0.0,0.0,902.1,False
296.72,1599.0,904.27,0.0,9.24088888888889,0.0,0.0,904.27,False
297.34,1601.0,902.91,0.0,9.369777777777777,0.0,0.0,902.91,False
294.95,1601.0,902.98,0.0,9.502222222222223,0.0,0.1,902.98,False
298.42,1603.0,903.58,0.0,9.638222222222222,0.0,0.1,903.58,False
294.37,1602.0,903.07,0.0,9.776444444444445,0.0,0.1,903.07,False
296.76,1602.0,904.34,0.0,9.916888888888888,0.0,0.1,904.34,False
296.74,1602.0,903.78,0.0,10.05688888888889,0.0,0.0,903.78,False
298.29,1604.0,903.76,0.0,10.196444444444444,0.0,0.0,903.76,False
296.57,1603.0,905.01,0.0,10.333777777777778,0.0,0.0,905.01,False
297.09,1603.0,903.94,0.0,10.46888888888889,0.0,0.0,903.94,False
294.68,1604.0,904.67,0.0,10.601444444444445,0.0,0.0,904.67,False
295.86,1603.0,903.71,0.0,10.731444444444444,0.0,0.0,903.71,False
294.31,1604.0,904.04,0.0,10.857333333333335,0.0,0.0,904.04,False
295.07,1604.0,904.51,0.0,10.979111111111111,0.0,0.0,904.51,False
293.93,1604.0,903.74,0.0,11.096666666666668,0.0,0.0,903.74,False
293.76,1605.0,907.69,0.0,11.21,0.0,0.0,907.69,False
293.75,1605.0,905.55,0.0,11.31777777777778,0.0,0.0,905.55,False
295.49,1607.0,906.06,0.0,11.419999999999998,0.0,0.0,906.06,False
293.63,1605.0,904.33,0.0,11.516555555555556,0.0,0.0,904.33,False
295.07,1606.0,906.39,0.0,11.607444444444445,0.0,0.0,906.39,False
296.73,1606.0,905.96,0.0,11.69111111111111,0.0,0.0,905.96,False
293.93,1607.0,905.6,0.0,11.767555555555557,0.0,0.0,905.6,False
294.34,1607.0,907.29,0.0,11.838,0.0,0.0,907.29,False
294.19,1606.0,906.14,0.0,11.902444444444445,0.0,0.0,906.14,False
297.97,1608.0,906.94,0.0,11.961777777777778,0.0,0.0,906.94,False
295.09,1607.0,907.06,0.0,12.016,0.0,0.0,907.06,False
296.92,1609.0,906.21,0.0,12.065444444444443,0.0,0.0,906.21,False
296.66,1608.0,905.4,0.0,12.110111111111111,0.0,0.0,905.4,False
293.57,1608.0,906.62,0.0,12.149777777777778,0.0,0.0,906.62,False
295.56,1609.0,906.77,0.0,12.184444444444443,0.0,0.0,906.77,False
295.84,1608.0,907.1,0.0,12.21411111111111,0.0,0.0,907.1,False
294.1,1609.0,907.02,0.0,12.238777777777779,0.0,0.0,907.02,False
295.96,1609.0,905.69,0.0,12.25888888888889,0.0,0.0,905.69,False
296.4,1609.0,905.07,0.0,12.274444444444445,0.0,0.0,905.07,False
294.78,1608.0,905.74,0.0,12.285444444444444,0.0,0.0,905.74,False
294.99,1609.0,906.07,0.0,12.291888888888888,0.0,0.0,906.07,False
295.1,1609.0,906.15,0.0,12.293111111111111,0.0,0.0,906.15,False
295.6,1609.0,907.09,0.0,12.289111111111112,0.0,0.0,907.09,False
295.74,1608.0,906.67,0.0,12.280888888888889,0.0,0.0,906.67,False
295.45,1608.0,905.43,0.0,12.268444444444444,0.0,0.0,905.43,False
295.09,1609.0,907.31,0.0,12.251333333333331,0.0,0.0,907.31,False
294.1,1610.0,905.55,0.0,12.229555555555555,0.0,0.0,905.55,False
295.09,1611.0,906.04,0.0,12.204,0.0,0.0,906.04,False
294.02,1609.0,906.29,0.0,12.174666666666667,0.0,0.0,906.29,False
296.27,1610.0,907.56,0.0,12.141555555555556,0.0,0.0,907.56,False
294.98,1611.0,906.52,0.0,12.104666666666668,0.0,0.0,906.52,False
297.05,1611.0,907.42,0.0,12.064666666666666,0.0,0.0,907.42,False
293.97,1610.0,907.64,0.0,12.021555555555555,0.0,0.0,907.64,False
294.79,1610.0,907.62,0.0,11.975777777777777,0.0,0.0,907.62,False
296.81,1610.0,907.13,0.0,11.927333333333333,0.0,0.0,907.13,False
294.55,1610.0,906.67,0.4,11.876666666666665,0.0,0.0,906.67,False
293.31,1611.0,907.28,0.4,11.82377777777778,0.0,0.0,907.28,False
294.38,1610.0,907.86,0.4,11.77,0.0,0.0,907.86,False
296.25,1611.0,906.8,0.4,11.715333333333332,0.0,0.0,906.8,False
295.32,1611.0,907.05,0.0,11.659222222222223,0.0,0.0,907.05,False
295.42,1610.0,906.79,0.0,11.601666666666667,0.0,0.0,906.79,False
296.16,1611.0,906.12,0.0,11.543333333333333,0.0,0.0,906.12,False
298.14,1611.0,905.86,0.0,11.484222222222222,0.0,0.0,905.86,False
295.37,1610.0,906.04,0.0,11.424333333333333,0.0,0.0,906.04,False
293.28,1611.0,907.81,0.0,11.363666666666667,0.0,0.0,907.81,False
293.9,1610.0,907.08,0.0,11.303555555555556,0.0,0.0,907.08,False
295.85,1612.0,904.65,0.0,11.244,0.0,0.0,904.65,False
299.06,1609.0,906.46,0.0,11.183888888888891,0.0,0.0,906.46,False
293.44,1610.0,907.0,0.0,11.123222222222223,0.0,0.0,907.0,False
295.71,1610.0,904.83,0.0,11.063333333333333,0.0,0.0,904.83,False
294.1,1610.0,904.37,0.0,11.004222222222221,0.0,0.0,904.37,False
296.35,1610.0,904.73,0.0,10.946333333333333,0.0,0.0,904.73,False
295.8,1610.0,904.97,0.0,10.889666666666667,0.0,0.0,904.97,False
296.49,1609.0,902.96,0.0,10.834,0.0,0.0,902.96,False
297.26,1610.0,902.94,0.0,10.779333333333334,0.0,0.0,902.94,False
293.86,1609.0,903.5,0.0,10.72588888888889,0.0,0.0,903.5,False
295.96,1609.0,903.24,0.0,10.673666666666666,0.0,0.0,903.24,False
295.56,1608.0,901.53,0.0,10.622444444444445,0.0,0.0,901.53,False
295.45,1607.0,901.17,0.0,10.572222222222223,0.0,0.0,901.17,False
293.78,1608.0,902.05,0.0,10.524333333333335,0.0,0.0,902.05,False
295.17,1607.0,902.23,0.0,10.478777777777777,0.0,0.0,902.23,False
297.74,1607.0,901.94,0.0,10.435555555555558,0.0,0.0,901.94,False
297.85,1607.0,901.49,0.0,10.394666666666668,0.0,0.0,901.49,False
295.29,1605.0,901.93,0.0,10.357222222222221,0.0,0.0,901.93,False
293.73,1606.0,900.65,0.0,10.323222222222222,0.0,0.0,900.65,False
297.2,1605.0,900.26,0.0,10.293333333333333,0.0,0.0,900.26,False
294.53,1604.0,900.44,0.0,10.267555555555555,0.0,0.0,900.44,False
297.29,1605.0,899.93,0.0,10.244222222222222,0.0,0.0,899.93,False
296.63,1604.0,900.16,0.0,10.223333333333333,0.0,0.0,900.16,False
295.03,1604.0,898.69,0.0,10.20511111111111,0.0,0.0,898.69,False
292.94,1604.0,897.78,0.0,10.189555555555557,0.0,0.0,897.78,False
297.46,1604.0,897.52,0.0,10.178333333333333,0.0,0.0,897.52,False
297.44,1603.0,897.43,0.0,10.171444444444443,0.0,0.0,897.43,False
295.36,1603.0,896.82,0.0,10.16911111111111,0.0,0.0,896.82,False
295.69,1604.0,896.44,0.0,10.171333333333335,0.0,0.0,896.44,False
297.05,1602.0,895.72,0.0,10.176777777777778,0.0,0.0,895.72,False
297.38,1603.0,895.94,0.0,10.185444444444444,0.0,0.0,895.94,False
296.11,1604.0,895.2,0.0,10.199111111111112,0.0,0.0,895.2,False
298.08,1601.0,894.17,0.0,10.217777777777778,0.0,0.0,894.17,False
297.61,1601.0,894.65,0.0,10.242777777777778,0.0,0.0,894.65,False
294.79,1601.0,893.41,0.0,10.27411111111111,0.0,0.0,893.41,False
296.72,1601.0,894.57,0.0,10.311555555555556,0.0,0.0,894.57,False
295.93,1602.0,893.6,0.0,10.35511111111111,0.0,0.0,893.6,False
296.29,1600.0,892.62,0.0,10.403777777777778,0.0,0.0,892.62,False
294.55,1601.0,893.49,0.0,10.457555555555555,0.0,0.0,893.49,False
297.52,1602.0,891.8,0.0,10.516444444444444,0.0,0.0,891.8,False
296.94,1600.0,890.65,0.0,10.580444444444446,0.0,0.0,890.65,False
295.73,1600.0,891.89,0.0,10.649888888888889,0.0,0.0,891.89,False
295.17,1600.0,888.93,0.0,10.724777777777778,0.0,0.0,888.93,False
299.13,1600.0,887.71,0.0,10.802444444444443,0.0,0.0,887.71,False
293.99,1600.0,889.55,0.0,10.882888888888889,0.0,0.0,889.55,False
296.99,1601.0,890.05,0.0,10.967111111111112,0.0,0.0,890.05,False
297.26,1599.0,886.97,0.0,11.055111111111112,0.0,0.0,886.97,False
297.41,1598.0,887.69,0.0,11.144222222222224,0.0,0.0,887.69,False
294.63,1600.0,888.97,0.0,11.234444444444444,0.0,0.0,888.97,False
296.35,1599.0,884.79,0.0,11.323777777777776,0.0,0.0,884.79,False
295.75,1598.0,886.79,0.0,11.412222222222223,0.0,0.0,886.79,False
297.59,1600.0,885.3,0.0,11.501777777777779,0.0,0.0,885.3,False
296.79,1600.0,884.58,0.0,11.592444444444444,0.0,0.0,884.58,False
299.08,1599.0,884.39,0.0,11.684222222222221,0.0,0.0,884.39,False
296.81,1598.0,882.46,0.0,11.777111111111113,0.0,0.0,882.46,False
298.68,1599.0,881.6,0.0,11.867111111111111,0.0,0.0,881.6,False
298.67,1599.0,881.79,0.0,11.954222222222223,0.0,0.0,881.79,False
299.0,1599.0,880.36,0.0,12.038555555555554,0.0,0.0,880.36,False
298.17,1597.0,882.23,0.0,12.120111111111111,0.0,0.0,882.23,False
296.24,1598.0,879.04,0.0,12.200222222222225,0.0,0.0,879.04,False
298.32,1598.0,879.43,0.0,12.27888888888889,0.0,0.0,879.43,False
294.86,1599.0,878.55,0.0,12.354333333333333,0.0,0.0,878.55,False
297.08,1598.0,878.09,0.0,12.426555555555556,0.0,0.0,878.09,False
299.17,1597.0,877.71,0.0,12.491555555555555,0.0,0.0,877.71,False
298.18,1599.0,878.31,0.0,12.549333333333333,0.0,0.0,878.31,False
296.64,1598.0,876.71,0.0,12.598444444444446,0.0,0.0,876.71,False
295.54,1598.0,876.6,0.0,12.63888888888889,0.0,0.0,876.6,False
295.31,1598.0,874.5,0.0,12.672888888888888,0.0,0.0,874.5,False
295.75,1599.0,876.01,0.0,12.700444444444445,0.0,0.0,876.01,False
296.5,1598.0,874.74,0.0,12.720222222222223,0.0,0.0,874.74,False
295.78,1598.0,873.65,0.0,12.732222222222221,0.0,0.0,873.65,False
294.94,1598.0,873.1,0.0,12.735999999999999,0.0,0.0,873.1,False
297.61,1598.0,872.27,0.0,12.731555555555556,0.0,0.0,872.27,False
297.24,1598.0,871.53,0.0,12.71888888888889,0.1,0.0,871.53,False
294.0,1599.0,871.37,0.0,12.698,0.1,0.0,871.37,False
296.94,1599.0,870.74,0.0,12.66688888888889,0.1,0.0,870.74,False
297.23,1598.0,871.16,0.0,12.625555555555556,0.1,0.0,871.16,False
296.33,1598.0,869.0,0.0,12.574555555555555,0.0,0.0,869.0,False
294.03,1599.0,870.07,0.0,12.51388888888889,0.0,0.0,870.07,False
294.66,1599.0,869.35,0.0,12.44688888888889,0.0,0.0,869.35,False
295.73,1600.0,867.98,0.0,12.373555555555555,0.0,0.0,867.98,False
295.74,1600.0,867.51,0.0,12.292555555555557,0.0,0.0,867.51,False
296.47,1599.0,866.97,0.0,12.203888888888889,0.0,0.0,866.97,False
297.71,1599.0,866.21,0.0,12.107333333333335,0.0,0.0,866.21,False
296.72,1600.0,865.88,0.0,12.00288888888889,0.0,0.0,865.88,False
294.77,1599.0,865.84,0.0,11.892444444444445,0.0,0.0,865.84,False
295.19,1600.0,865.58,0.0,11.776000000000002,0.0,0.0,865.58,False
293.8,1600.0,864.0,0.0,11.653111111111112,0.0,0.0,864.0,False
298.13,1600.0,863.28,0.0,11.523777777777779,0.0,0.0,863.28,False
296.79,1601.0,862.73,0.0,11.386555555555557,0.0,0.0,862.73,False
296.29,1601.0,862.39,0.0,11.241444444444445,0.0,0.0,862.39,False
295.29,1600.0,861.22,0.0,11.090222222222222,0.0,0.0,861.22,False
296.45,1601.0,860.95,0.0,10.932888888888892,0.0,0.0,860.95,False
297.45,1600.0,859.96,0.0,10.770333333333333,0.0,0.0,859.96,False
296.69,1600.0,859.29,0.0,10.602555555555556,0.0,0.0,859.29,False
295.52,1601.0,859.14,0.0,10.432666666666668,0.0,0.0,859.14,False
295.34,1600.0,857.97,0.0,10.260666666666667,0.0,0.0,857.97,False
295.82,1599.0,857.3,0.0,10.08588888888889,0.0,0.0,857.3,False
296.22,1601.0,856.56,0.0,9.908333333333333,0.0,0.0,856.56,False
298.67,1601.0,855.58,0.0,9.730666666666668,0.0,0.0,855.58,False
294.7,1600.0,854.58,0.0,9.552888888888889,0.0,0.0,854.58,False
294.54,1601.0,855.94,0.0,9.375666666666666,0.0,0.0,855.94,False
296.53,1600.0,854.22,0.0,9.199,0.0,0.0,854.22,False
295.54,1600.0,852.78,0.0,9.025555555555558,0.0,0.0,852.78,False
295.91,1600.0,852.8,0.0,8.855333333333334,0.0,0.0,852.8,False
294.19,1601.0,852.32,0.0,8.691888888888888,0.1,0.0,852.32,False
297.18,1601.0,851.55,0.0,8.535222222222222,0.1,0.0,851.55,False
295.65,1600.0,850.78,0.0,8.386888888888889,0.1,0.0,850.78,False
296.58,1600.0,849.72,0.0,8.24688888888889,0.1,0.0,849.72,False
297.42,1601.0,848.4,0.0,8.114666666666668,0.0,0.0,848.4,False
296.13,1600.0,848.19,0.0,7.990222222222223,0.0,0.0,848.19,False
295.96,1601.0,846.52,0.0,7.874222222222222,0.0,0.0,846.52,False
294.8,1601.0,846.12,0.0,7.766666666666667,0.0,0.0,846.12,False
295.55,1601.0,845.04,0.0,7.669888888888889,0.0,0.0,845.04,False
297.65,1600.0,843.58,0.0,7.58388888888889,0.0,0.0,843.58,False
296.03,1602.0,843.86,0.0,7.508888888888889,0.0,0.0,843.86,False
294.13,1601.0,842.47,0.0,7.4448888888888884,0.0,0.0,842.47,False
296.13,1600.0,842.07,0.0,7.392888888888889,0.0,0.2,842.07,False
295.76,1600.0,840.89,0.0,7.352888888888889,0.0,0.2,840.89,False
293.19,1600.0,840.09,0.0,7.326444444444444,0.0,0.2,840.09,False
295.32,1600.0,841.98,0.0,7.313555555555555,0.0,0.2,841.98,False
297.6,1601.0,838.18,0.0,7.312555555555556,0.0,0.0,838.18,False
296.85,1602.0,839.26,0.0,7.323444444444444,0.0,0.0,839.26,False
295.84,1600.0,835.94,0.0,7.348444444444444,0.0,0.0,835.94,False
299.07,1601.0,837.82,0.0,7.387555555555555,0.0,0.0,837.82,False
298.01,1600.0,835.13,0.0,7.440666666666667,0.0,0.0,835.13,False
300.28,1600.0,836.72,0.0,7.507777777777777,0.0,0.0,836.72,False
297.61,1600.0,833.27,0.0,7.587999999999999,0.0,0.0,833.27,False
296.39,1600.0,834.07,0.0,7.681333333333333,0.0,0.0,834.07,False
298.77,1600.0,832.72,0.0,7.787666666666667,0.3,0.0,832.72,False
298.39,1600.0,832.02,0.0,7.907,0.3,0.0,832.02,False
298.96,1600.0,831.65,0.0,8.038444444444444,0.3,0.0,831.65,False
296.68,1601.0,831.23,0.0,8.182,0.3,0.0,831.23,False
296.66,1600.0,828.2,0.0,8.33711111111111,0.0,0.0,828.2,False
298.35,1602.0,829.47,0.0,8.503777777777778,0.0,0.0,829.47,False
298.46,1602.0,828.83,0.0,8.67688888888889,0.0,0.0,828.83,False
296.03,1602.0,826.92,0.0,8.856444444444444,0.0,0.0,826.92,False
297.22,1602.0,827.1,0.0,9.041,0.0,0.0,827.1,False
297.33,1602.0,825.72,0.0,9.230555555555556,0.0,0.0,825.72,False
298.11,1601.0,825.33,0.0,9.422888888888888,0.0,0.0,825.33,False
301.14,1602.0,826.35,0.0,9.618,0.0,0.0,826.35,False
295.81,1602.0,826.53,0.5,9.813444444444446,0.0,0.0,826.53,False
297.65,1602.0,827.15,0.5,10.009222222222222,0.0,0.0,827.15,False
296.68,1602.0,828.47,0.5,10.20088888888889,0.0,0.0,828.47,False
299.04,1602.0,827.42,0.5,10.388444444444444,0.0,0.0,827.42,False
299.37,1603.0,827.44,0.0,10.573333333333332,0.0,0.0,827.44,False
296.64,1604.0,826.17,0.0,10.755555555555556,0.0,0.0,826.17,False
296.19,1603.0,824.37,0.0,10.933555555555555,0.0,0.0,824.37,False
297.27,1603.0,824.8,0.0,11.107333333333333,0.0,0.0,824.8,False
295.96,1603.0,822.99,0.4,11.276666666666667,0.0,0.0,822.99,False
297.17,1603.0,822.12,0.4,11.441555555555556,0.0,0.0,822.12,False
296.6,1604.0,820.51,0.4,11.603555555555555,0.0,0.0,820.51,False
296.25,1606.0,820.57,0.4,11.762666666666668,0.0,0.0,820.57,False
295.5,1605.0,820.2,0.0,11.917222222222222,0.0,0.0,820.2,False
296.41,1605.0,818.9,0.0,12.067222222222222,0.0,0.0,818.9,False
295.06,1606.0,817.36,0.0,12.209777777777777,0.0,0.0,817.36,False
296.74,1604.0,817.42,0.0,12.34488888888889,0.0,0.0,817.42,False
295.33,1605.0,816.23,0.0,12.472222222222223,0.0,0.0,816.23,False
296.5,1605.0,815.5,0.0,12.591777777777777,0.0,0.0,815.5,False
293.92,1604.0,813.0,0.0,12.70111111111111,0.0,0.0,813.0,False
293.47,1605.0,812.72,0.0,12.800222222222224,0.0,0.0,812.72,False
294.67,1605.0,811.0,0.0,12.888444444444445,0.0,0.0,811.0,False
293.01,1604.0,809.9,0.0,12.96577777777778,0.0,0.0,809.9,False
294.08,1605.0,809.87,0.0,13.030666666666667,0.0,0.0,809.87,False
292.27,1604.0,808.48,0.0,13.083111111111112,0.0,0.0,808.48,False
295.41,1606.0,809.35,0.0,13.123000000000001,0.0,0.0,809.35,False
294.93,1605.0,805.65,0.0,13.150333333333332,0.0,0.0,805.65,False
294.57,1606.0,805.14,0.0,13.166444444444444,0.0,0.0,805.14,False
293.4,1605.0,805.73,0.0,13.171333333333333,0.0,0.0,805.73,False
295.62,1606.0,804.14,0.0,13.164777777777779,0.0,0.0,804.14,False
292.72,1606.0,803.19,0.0,13.146777777777777,0.0,0.0,803.19,False
291.13,1606.0,803.16,0.0,13.121555555555556,0.0,0.0,803.16,False
291.27,1605.0,802.63,0.0,13.089111111111112,0.0,0.0,802.63,False
291.57,1605.0,802.31,0.0,13.051444444444444,0.0,0.0,802.31,False
292.45,1605.0,801.09,0.0,13.008555555555555,0.0,0.0,801.09,False
292.37,1605.0,800.33,0.0,12.957333333333333,0.0,0.0,800.33,False
293.4,1605.0,799.61,0.0,12.897777777777778,0.0,0.0,799.61,False
292.24,1604.0,799.79,0.0,12.831222222222221,0.0,0.0,799.79,False
291.53,1605.0,799.33,0.0,12.757666666666667,0.0,0.0,799.33,False
292.72,1604.0,798.05,0.0,12.676,0.0,0.0,798.05,False
291.79,1603.0,797.31,0.0,12.586222222222224,0.0,0.0,797.31,False
292.3,1604.0,795.64,0.0,12.488444444444443,0.0,0.0,795.64,False
288.22,1604.0,796.35,0.0,12.382666666666667,0.0,0.0,796.35,False
291.62,1603.0,794.42,0.0,12.270000000000001,0.0,0.0,794.42,False
289.74,1604.0,793.15,0.0,12.150444444444444,0.0,0.0,793.15,False
292.38,1603.0,793.5,0.0,12.026000000000002,0.0,0.0,793.5,False
292.38,1604.0,792.6,0.0,11.896666666666667,0.0,0.0,792.6,False
291.75,1602.0,791.51,0.0,11.764000000000001,0.0,0.0,791.51,False
290.48,1603.0,790.93,0.0,11.627999999999998,0.0,0.0,790.93,False
290.18,1603.0,789.95,0.0,11.49011111111111,0.0,0.0,789.95,False
290.47,1602.0,790.0,0.0,11.350333333333335,0.0,0.0,790.0,False
289.59,1602.0,788.76,0.0,11.210888888888888,0.0,0.0,788.76,False
289.36,1601.0,789.02,0.0,11.071777777777777,0.0,0.0,789.02,False
289.55,1601.0,787.58,0.0,10.934,0.0,0.1,787.58,False
290.07,1601.0,785.45,0.0,10.797555555555556,0.0,0.1,785.45,False
288.74,1600.0,785.55,0.0,10.66777777777778,0.0,0.1,785.55,False
290.27,1600.0,784.31,0.0,10.544666666666666,0.0,0.1,784.31,False
289.67,1599.0,783.29,0.0,10.427777777777777,0.5,0.5,783.29,False
290.34,1598.0,783.31,0.0,10.31711111111111,0.5,0.5,783.31,False
289.03,1598.0,782.29,0.0,10.215333333333332,0.5,0.5,782.29,False
287.36,1597.0,782.95,0.0,10.122444444444445,0.5,0.5,782.95,False
290.82,1597.0,782.17,0.3,10.036444444444443,0.0,0.0,782.17,False
290.08,1596.0,781.2,0.3,9.957333333333333,0.0,0.0,781.2,False
292.21,1596.0,780.61,0.3,9.885555555555555,0.0,0.0,780.61,False
286.76,1595.0,780.03,0.3,9.821111111111112,0.0,0.0,780.03,False
287.83,1595.0,779.01,0.1,9.76588888888889,0.0,0.1,779.01,False
289.55,1596.0,779.22,0.1,9.71988888888889,0.0,0.1,779.22,False
287.06,1596.0,778.36,0.1,9.681999999999999,0.0,0.1,778.36,False
288.86,1594.0,778.31,0.1,9.652222222222223,0.0,0.1,778.31,False
290.26,1594.0,777.18,0.0,9.632222222222223,0.0,0.0,777.18,False
288.29,1592.0,776.73,0.0,9.622000000000002,0.0,0.0,776.73,False
289.78,1593.0,775.35,0.0,9.619777777777777,0.0,0.0,775.35,False
287.44,1593.0,775.28,0.0,9.625555555555556,0.0,0.0,775.28,False
287.78,1592.0,773.94,0.0,9.639666666666667,0.0,0.0,773.94,False
288.63,1592.0,772.99,0.0,9.66211111111111,0.0,0.0,772.99,False
287.86,1590.0,772.59,0.0,9.69177777777778,0.0,0.0,772.59,False
289.35,1591.0,771.19,0.0,9.728666666666667,0.0,0.0,771.19,False
288.59,1590.0,771.21,0.0,9.773111111111112,0.0,0.0,771.21,False
285.14,1590.0,770.37,0.0,9.825111111111111,0.0,0.0,770.37,False
287.42,1588.0,769.89,0.0,9.884222222222224,0.0,0.0,769.89,False
287.27,1588.0,769.06,0.0,9.950444444444447,0.0,0.0,769.06,False
287.9,1588.0,768.56,0.0,10.023111111111112,0.0,0.0,768.56,False
285.87,1587.0,767.02,0.0,10.102222222222222,0.0,0.0,767.02,False
285.8,1587.0,767.71,0.0,10.187333333333333,0.0,0.0,767.71,False
285.72,1587.0,766.78,0.0,10.278444444444444,0.0,0.0,766.78,False
287.24,1586.0,764.99,0.0,10.373333333333333,0.0,0.0,764.99,False
284.83,1585.0,765.85,0.0,10.472000000000001,0.0,0.0,765.85,False
287.89,1585.0,765.5,0.0,10.574000000000002,0.0,0.0,765.5,False
284.72,1585.0,765.25,0.0,10.679333333333334,0.0,0.0,765.25,False
284.48,1585.0,762.35,0.0,10.787555555555555,0.0,0.0,762.35,False
284.57,1583.0,763.25,0.0,10.898666666666665,0.0,0.0,763.25,False
285.0,1585.0,763.98,0.0,11.012444444444444,0.0,0.0,763.98,False
286.26,1583.0,762.53,0.0,11.12888888888889,0.0,0.0,762.53,False
286.21,1583.0,761.94,0.0,11.249,0.0,0.0,761.94,False
285.43,1582.0,761.49,0.0,11.372777777777777,0.0,0.0,761.49,False
284.03,1582.0,760.69,0.0,11.499555555555556,0.0,0.0,760.69,False
282.56,1582.0,760.03,0.0,11.629333333333333,0.0,0.0,760.03,False
284.78,1582.0,758.98,0.0,11.764333333333333,0.0,0.0,758.98,False
284.03,1582.0,759.15,0.0,11.904555555555557,0.0,0.0,759.15,False
285.04,1580.0,757.37,0.0,12.047777777777778,0.0,0.0,757.37,False
285.11,1580.0,756.56,0.0,12.193999999999999,0.0,0.0,756.56,False
284.86,1581.0,757.36,0.0,12.345111111111112,0.0,0.0,757.36,False
283.45,1580.0,756.08,0.0,12.501111111111111,0.0,0.0,756.08,False
280.76,1579.0,755.53,0.0,12.660222222222224,0.0,0.0,755.53,False
282.09,1579.0,755.3,0.0,12.822444444444445,0.0,0.0,755.3,False
282.19,1580.0,753.59,0.0,12.988000000000001,0.0,0.0,753.59,False
279.61,1580.0,753.34,0.0,13.156888888888888,0.0,0.0,753.34,False
282.74,1579.0,752.87,0.0,13.32688888888889,0.0,0.0,752.87,False
283.42,1578.0,751.97,0.0,13.498000000000001,0.0,0.0,751.97,False
283.59,1579.0,752.27,0.0,13.670555555555557,0.0,0.0,752.27,False
283.3,1578.0,751.49,0.0,13.844555555555557,0.0,0.0,751.49,False
282.53,1577.0,751.6,0.0,14.01911111111111,0.0,0.0,751.6,False
281.49,1577.0,750.3,0.0,14.194222222222225,0.0,0.0,750.3,False
280.53,1576.0,750.07,0.0,14.369222222222222,0.0,0.0,750.07,False
280.42,1576.0,750.51,0.0,14.54411111111111,0.0,0.0,750.51,False
282.76,1575.0,750.1,0.0,14.717999999999998,0.0,0.0,750.1,False
280.18,1575.0,748.8,0.0,14.890888888888888,0.0,0.0,748.8,False
279.49,1575.0,748.33,0.0,15.061555555555554,0.0,0.0,748.33,False
279.26,1574.0,747.67,0.0,15.229999999999999,0.0,0.0,747.67,False
281.82,1574.0,747.4,0.0,15.394444444444446,0.0,0.0,747.4,False
278.85,1573.0,746.47,0.0,15.554888888888888,0.0,0.0,746.47,False
280.62,1573.0,745.62,0.0,15.710888888888888,0.0,0.0,745.62,False
280.68,1572.0,745.41,0.0,15.862444444444444,0.0,0.0,745.41,False
278.69,1573.0,745.12,0.0,16.00711111111111,0.0,0.0,745.12,False
279.08,1573.0,744.51,0.0,16.14488888888889,0.0,0.0,744.51,False
279.58,1572.0,743.46,0.0,16.275444444444446,0.0,0.0,743.46,False
278.4,1572.0,743.49,0.0,16.398777777777777,0.0,0.0,743.49,False
276.48,1572.0,742.44,0.0,16.511555555555557,0.0,0.0,742.44,False
276.67,1571.0,742.94,0.0,16.613777777777777,0.0,0.0,742.94,False
277.8,1571.0,742.56,0.0,16.706,0.0,0.0,742.56,False
277.79,1572.0,742.16,0.0,16.78822222222222,0.0,0.0,742.16,False
278.18,1572.0,740.85,0.0,16.858444444444444,0.0,0.0,740.85,False
277.65,1570.0,740.93,0.0,16.916666666666668,0.0,0.0,740.93,False
277.17,1571.0,740.53,0.0,16.962222222222223,0.0,0.0,740.53,False
277.91,1571.0,740.37,0.0,16.99511111111111,0.0,0.0,740.37,False
278.65,1570.0,739.72,0.0,17.016,0.0,0.0,739.72,False
275.48,1569.0,740.16,0.0,17.02488888888889,0.0,0.0,740.16,False
278.27,1570.0,739.45,0.1,17.023222222222223,0.0,0.0,739.45,False
277.51,1569.0,738.08,0.1,17.011000000000003,0.0,0.0,738.08,False
