,actual,corrected,anomaly,predicted
2024-01-01 21:15:00,1202.02,1158.4700137424873,True,1158.4700137424873
2024-01-01 21:30:00,1197.96,1158.0833043258785,True,1158.0833043258785
2024-01-01 21:45:00,1201.78,1157.6863241887809,True,1157.6863241887809
2024-01-01 22:00:00,1194.59,1157.3704365972328,True,1157.3704365972328
2024-01-01 22:15:00,1196.07,1157.0905566484262,True,1157.0905566484262
2024-01-01 22:30:00,1197.07,1156.7268330216873,True,1156.7268330216873
2024-01-01 22:45:00,1193.7,1156.472247437681,True,1156.472247437681
2024-01-01 23:00:00,1196.6,1156.3477382384094,True,1156.3477382384094
2024-01-01 23:15:00,1195.58,1156.149320794985,True,1156.149320794985
2024-01-01 23:30:00,1191.24,1155.961956550128,True,1155.961956550128
2024-01-01 23:45:00,1193.41,1155.77854990808,True,1155.77854990808
2024-01-02 00:00:00,1190.99,1155.570588632135,True,1155.570588632135
2024-01-02 00:15:00,1190.63,1155.2432886746583,True,1155.2432886746583
2024-01-02 00:30:00,1189.42,1154.3650010641072,True,1154.3650010641072
2024-01-02 00:45:00,1191.44,1152.6327789454444,True,1152.6327789454444
2024-01-02 01:00:00,1187.32,1150.0207183419054,True,1150.0207183419054
2024-01-02 01:15:00,1190.01,1146.6142386093236,True,1146.6142386093236
2024-01-02 01:30:00,1189.89,1143.7316676631808,True,1143.7316676631808
2024-01-02 01:45:00,1181.94,1141.8217820120028,True,1141.8217820120028
2024-01-02 02:00:00,1184.37,1141.0463832051728,True,1141.0463832051728
2024-01-02 02:15:00,1185.26,1141.4509223936827,True,1141.4509223936827
2024-01-02 02:30:00,1186.2,1142.9392788541509,True,1142.9392788541509
2024-01-02 02:45:00,1180.94,1144.263915424208,True,1144.263915424208
2024-01-02 03:00:00,1182.64,1145.4548509539777,True,1145.4548509539777
2024-01-02 03:15:00,1183.15,1146.5508675117271,True,1146.5508675117271
2024-01-02 03:30:00,1183.43,1147.547440454079,True,1147.547440454079
2024-01-02 03:45:00,1184.35,1148.416501695428,True,1148.416501695428
2024-01-02 04:00:00,1182.93,1149.097835154543,True,1149.097835154543
2024-01-02 04:15:00,1181.93,1149.6260784618369,True,1149.6260784618369
2024-01-02 04:30:00,1176.28,1149.9825623543145,True,1149.9825623543145
2024-01-02 04:45:00,1181.73,1150.1640619231243,True,1150.1640619231243
2024-01-02 05:00:00,1172.78,1150.164915011779,True,1150.164915011779
2024-01-02 05:15:00,1177.92,1150.011441778485,True,1150.011441778485
2024-01-02 05:30:00,1178.65,1149.735537394188,True,1149.735537394188
2024-01-02 05:45:00,1174.6,1149.4201585296037,True,1149.4201585296037
2024-01-02 06:00:00,1174.75,1149.0577239232623,True,1149.0577239232623
2024-01-02 06:15:00,1176.96,1148.6840789467674,True,1148.6840789467674
2024-01-02 06:30:00,1175.46,1148.9165604952698,True,1148.9165604952698
2024-01-02 06:45:00,1176.6,1149.550202949907,True,1149.550202949907
2024-01-02 07:00:00,1169.86,1150.440197472109,True,1150.440197472109
2024-01-02 07:15:00,1174.72,1151.5537086338934,True,1151.5537086338934
2024-01-02 07:30:00,1166.48,1152.4887962895896,True,1152.4887962895896
2024-01-02 07:45:00,1172.67,1152.744452488891,True,1152.744452488891
2024-01-02 08:00:00,1171.32,1152.5680188355498,True,1152.5680188355498
2024-01-02 08:15:00,1175.12,1152.098031864348,True,1152.098031864348
2024-01-02 08:30:00,1163.87,1151.16099674268,True,1151.16099674268
2024-01-02 08:45:00,1166.97,1150.2936907529593,True,1150.2936907529593
2024-01-02 09:00:00,1169.83,1149.3283577453392,True,1149.3283577453392
2024-01-02 09:15:00,1169.4,1148.2775154567894,True,1148.2775154567894
2024-01-02 09:30:00,1165.21,1147.168531483419,True,1147.168531483419
2024-01-02 09:45:00,1170.9,1146.2258897107188,True,1146.2258897107188
2024-01-02 10:00:00,1162.98,1145.3604717479943,True,1145.3604717479943
2024-01-02 10:15:00,1158.91,1144.6728665816822,True,1144.6728665816822
2024-01-02 10:30:00,1161.58,1144.1296748180741,True,1144.1296748180741
2024-01-02 10:45:00,1163.0,1143.6255334248067,True,1143.6255334248067
2024-01-02 11:00:00,1159.5,1143.1719831557534,True,1143.1719831557534
2024-01-02 11:15:00,1160.09,1142.7584032613204,True,1142.7584032613204
2024-01-02 11:30:00,1156.76,1142.3588969405555,True,1142.3588969405555
2024-01-02 11:45:00,1155.88,1141.9789365954384,True,1141.9789365954384
2024-01-02 12:00:00,1155.07,1141.6414807563897,True,1141.6414807563897
2024-01-02 12:15:00,1154.41,1141.3095662622047,True,1141.3095662622047
2024-01-02 12:30:00,1154.12,1140.977336117781,True,1140.977336117781
2024-01-02 12:45:00,1152.7,1140.5742832460694,True,1140.5742832460694
2024-01-02 13:00:00,1153.84,1140.0857407898327,True,1140.0857407898327
2024-01-02 13:15:00,1152.84,1139.5766720959023,True,1139.5766720959023
2024-01-02 13:30:00,1153.56,1139.0742441731836,True,1139.0742441731836
2024-01-02 13:45:00,1150.2,1138.5479124491792,True,1138.5479124491792
2024-01-02 14:00:00,1152.55,1138.155765465455,True,1138.155765465455
2024-01-02 14:15:00,1149.21,1137.751681163432,True,1137.751681163432
2024-01-02 14:30:00,1150.87,1137.6538136459842,True,1137.6538136459842
2024-01-02 14:45:00,1146.52,1137.7938754980617,True,1137.7938754980617
2024-01-02 15:00:00,1145.03,1138.1455238519613,True,1138.1455238519613
2024-01-02 15:15:00,1148.38,1138.5704242071542,True,1138.5704242071542
2024-01-02 15:30:00,1142.02,1139.9856238005734,True,1139.9856238005734
2024-01-02 15:45:00,1145.67,1141.6271681977162,True,1141.6271681977162
2024-01-02 16:00:00,1143.44,1143.5409852446603,True,1143.5409852446603
2024-01-02 16:15:00,1144.22,1145.6617092461352,True,1145.6617092461352
2024-01-02 16:30:00,1143.31,1148.3730247371618,True,1148.3730247371618
2024-01-02 16:45:00,1141.97,1150.5483852299326,True,1150.5483852299326
2024-01-02 17:00:00,1140.1,1152.4613635136084,True,1152.4613635136084
2024-01-02 17:15:00,1139.19,1154.0523012728795,True,1154.0523012728795
2024-01-02 17:30:00,1139.13,1154.4953072772757,True,1154.4953072772757
2024-01-02 17:45:00,1138.58,1153.8127460099563,True,1153.8127460099563
2024-01-02 18:00:00,1139.24,1152.4999666227898,True,1152.4999666227898
2024-01-02 18:15:00,1134.47,1150.7398949674878,True,1150.7398949674878
2024-01-02 18:30:00,1130.87,1148.6157089793496,True,1148.6157089793496
2024-01-02 18:45:00,1136.97,1147.1054407655276,True,1147.1054407655276
2024-01-02 19:00:00,1132.07,1145.9164290154788,True,1145.9164290154788
2024-01-02 19:15:00,1130.07,1144.9303700353244,True,1144.9303700353244
2024-01-02 19:30:00,1133.28,1144.4112729932942,True,1144.4112729932942
2024-01-02 19:45:00,1136.05,1144.2609175036844,True,1144.2609175036844
2024-01-02 20:00:00,1130.64,1144.4552450576878,True,1144.4552450576878
2024-01-02 20:15:00,1129.43,1145.0147848196577,True,1145.0147848196577
2024-01-02 20:30:00,1127.07,1146.4410416900553,True,1146.4410416900553
2024-01-02 20:45:00,1130.61,1148.0984814684025,True,1148.0984814684025
2024-01-02 21:00:00,1129.2,1150.0116569205381,True,1150.0116569205381
2024-01-02 21:15:00,1128.41,1152.0466609961,True,1152.0466609961
2024-01-02 21:30:00,1128.26,1155.1300825939445,True,1155.1300825939445
2024-01-02 21:45:00,1127.25,1157.9870577857068,True,1157.9870577857068
2024-01-02 22:00:00,1130.89,1160.773308143076,True,1160.773308143076
2024-01-02 22:15:00,1129.01,1163.3953114352037,True,1163.3953114352037
2024-01-02 22:30:00,1129.16,1165.8525705462212,True,1165.8525705462212
2024-01-02 22:45:00,1130.1,1167.1310325148202,True,1167.1310325148202
2024-01-02 23:00:00,1125.96,1167.9692335558398,True,1167.9692335558398
2024-01-02 23:15:00,1131.91,1168.4755207479564,True,1168.4755207479564
2024-01-02 23:30:00,1132.13,1168.6041717958074,True,1168.6041717958074
2024-01-02 23:45:00,1133.97,1168.6025803551925,True,1168.6025803551925
2024-01-03 00:00:00,1132.61,1168.449807856104,True,1168.449807856104
2024-01-03 00:15:00,1135.2,1168.2023051277617,True,1168.2023051277617
2024-01-03 00:30:00,1136.62,1167.8245828713057,True,1167.8245828713057
2024-01-03 00:45:00,1134.07,1167.4978212576102,True,1167.4978212576102
2024-01-03 01:00:00,1136.86,1167.2154930666418,True,1167.2154930666418
2024-01-03 01:15:00,1134.04,1167.0245682893772,True,1167.0245682893772
2024-01-03 01:30:00,1132.68,1167.0640020096707,True,1167.0640020096707
2024-01-03 01:45:00,1134.32,1167.1297730263602,True,1167.1297730263602
2024-01-03 02:00:00,1133.55,1167.2737109146894,True,1167.2737109146894
2024-01-03 02:15:00,1134.01,1167.3501157962203,True,1167.3501157962203
2024-01-03 02:30:00,1138.52,1167.5403696790609,True,1167.5403696790609
2024-01-03 02:45:00,1137.58,1167.246851829036,True,1167.246851829036
2024-01-03 03:00:00,1136.12,1166.7534489570335,True,1166.7534489570335
2024-01-03 03:15:00,1136.71,1165.9816168056618,True,1165.9816168056618
2024-01-03 03:30:00,1136.8,1164.013916026947,True,1164.013916026947
2024-01-03 03:45:00,1129.39,1161.1195098020985,True,1161.1195098020985
2024-01-03 04:00:00,1135.78,1157.7928606877779,True,1157.7928606877779
2024-01-03 04:15:00,1134.81,1154.08596361092,True,1154.08596361092
2024-01-03 04:30:00,1138.64,1149.8135403923889,True,1149.8135403923889
2024-01-03 04:45:00,1139.63,1146.2523498001233,True,1146.2523498001233
2024-01-03 05:00:00,1145.52,1143.0509437172643,True,1143.0509437172643
2024-01-03 05:15:00,1142.47,1140.2821206831004,True,1140.2821206831004
2024-01-03 05:30:00,1144.22,1138.7322774208806,True,1138.7322774208806
2024-01-03 05:45:00,1140.13,1138.4419202339611,True,1138.4419202339611
2024-01-03 06:00:00,1142.03,1139.008640041698,True,1139.008640041698
2024-01-03 06:15:00,1135.99,1140.3290591578852,True,1140.3290591578852
2024-01-03 06:30:00,1146.61,1142.0573182028113,True,1142.0573182028113
2024-01-03 06:45:00,1145.02,1143.5184558547148,True,1143.5184558547148
2024-01-03 07:00:00,1137.6,1144.8776804752167,True,1144.8776804752167
2024-01-03 07:15:00,1141.36,1146.131133312726,True,1146.131133312726
2024-01-03 07:30:00,1142.86,1146.9275395173936,True,1146.9275395173936
2024-01-03 07:45:00,1143.92,1147.6015692278568,True,1147.6015692278568
2024-01-03 08:00:00,1138.85,1148.0119227573225,True,1148.0119227573225
2024-01-03 08:15:00,1144.27,1148.2449337921194,True,1148.2449337921194
2024-01-03 08:30:00,1134.85,1148.4211183800778,True,1148.4211183800778
2024-01-03 08:45:00,1139.82,1148.81235827164,True,1148.81235827164
2024-01-03 09:00:00,1145.15,1149.3590316535388,True,1149.3590316535388
2024-01-03 09:15:00,1137.15,1150.0549900956808,True,1150.0549900956808
2024-01-03 09:30:00,1141.92,1150.6328727307505,True,1150.6328727307505
2024-01-03 09:45:00,1140.74,1151.2307700905178,True,1151.2307700905178
2024-01-03 10:00:00,1142.36,1151.839120615553,True,1151.839120615553
2024-01-03 10:15:00,1142.91,1152.3737444178205,True,1152.3737444178205
2024-01-03 10:30:00,1141.71,1154.2265277315782,True,1154.2265277315782
2024-01-03 10:45:00,1144.23,1156.4365116540955,True,1156.4365116540955
2024-01-03 11:00:00,1141.95,1158.473914064334,True,1158.473914064334
2024-01-03 11:15:00,1143.21,1160.147109962516,True,1160.147109962516
2024-01-03 11:30:00,1139.7,1160.5370850372365,True,1160.5370850372365
2024-01-03 11:45:00,1139.55,1159.228265643364,True,1159.228265643364
2024-01-03 12:00:00,1140.66,1157.5184191720955,True,1157.5184191720955
2024-01-03 12:15:00,1139.4,1155.8530149996752,True,1155.8530149996752
2024-01-03 12:30:00,1143.65,1154.6368027918043,True,1154.6368027918043
2024-01-03 12:45:00,1144.44,1154.7387069667989,True,1154.7387069667989
2024-01-03 13:00:00,1143.24,1155.2268951737003,True,1155.2268951737003
2024-01-03 13:15:00,1141.86,1155.972233076333,True,1155.972233076333
2024-01-03 13:30:00,1143.44,1156.4522124164414,True,1156.4522124164414
2024-01-03 13:45:00,1141.95,1156.701751448485,True,1156.701751448485
2024-01-03 14:00:00,1144.12,1156.7592448739301,True,1156.7592448739301
2024-01-03 14:15:00,1137.3,1156.5629060892702,True,1156.5629060892702
2024-01-03 14:30:00,1145.52,1156.3949072969015,True,1156.3949072969015
2024-01-03 14:45:00,1142.83,1156.5820903418216,True,1156.5820903418216
2024-01-03 15:00:00,1144.54,1156.9273408494323,True,1156.9273408494323
2024-01-03 15:15:00,1145.92,1157.3822609207725,True,1157.3822609207725
2024-01-03 15:30:00,1148.66,1157.8426108203728,True,1157.8426108203728
2024-01-03 15:45:00,1151.49,1158.029024190338,True,1158.029024190338
2024-01-03 16:00:00,1146.84,1158.168078849013,True,1158.168078849013
2024-01-03 16:15:00,1146.14,1158.233410005892,True,1158.233410005892
2024-01-03 16:30:00,1144.61,1158.2896007503575,True,1158.2896007503575
2024-01-03 16:45:00,1148.61,1158.40885210574,True,1158.40885210574
2024-01-03 17:00:00,1145.91,1158.5331225168536,True,1158.5331225168536
2024-01-03 17:15:00,1155.14,1158.509161189159,True,1158.509161189159
2024-01-03 17:30:00,1146.34,1158.3985274865918,True,1158.3985274865918
2024-01-03 17:45:00,1149.5,1158.2009462849003,True,1158.2009462849003
2024-01-03 18:00:00,1146.12,1157.936348960329,True,1157.936348960329
2024-01-03 18:15:00,1144.59,1157.7153463455206,True,1157.7153463455206
2024-01-03 18:30:00,1147.95,1157.4501683104581,True,1157.4501683104581
2024-01-03 18:45:00,1148.05,1157.230139005761,True,1157.230139005761
2024-01-03 19:00:00,1143.56,1157.0799556759032,True,1157.0799556759032
2024-01-03 19:15:00,1147.69,1156.9464296394106,True,1156.9464296394106
2024-01-03 19:30:00,1147.56,1157.0728474651391,True,1157.0728474651391
2024-01-03 19:45:00,1149.24,1157.4308393296685,True,1157.4308393296685
2024-01-03 20:00:00,1154.3,1157.9286835534979,True,1157.9286835534979
2024-01-03 20:15:00,1149.05,1158.5162027033653,True,1158.5162027033653
2024-01-03 20:30:00,1142.61,1159.3671267125544,True,1159.3671267125544
2024-01-03 20:45:00,1149.38,1160.1323572508072,True,1160.1323572508072
2024-01-03 21:00:00,1146.92,1160.9089259501552,True,1160.9089259501552
2024-01-03 21:15:00,1146.9,1161.6485364442913,True,1161.6485364442913
2024-01-03 21:30:00,1145.71,1162.3225104872222,True,1162.3225104872222
2024-01-03 21:45:00,1149.07,1162.8583834497133,True,1162.8583834497133
2024-01-03 22:00:00,1151.21,1163.239275896576,True,1163.239275896576
2024-01-03 22:15:00,1145.35,1163.4964465165065,True,1163.4964465165065
2024-01-03 22:30:00,1149.56,1163.4786044851287,True,1163.4786044851287
2024-01-03 22:45:00,1145.49,1163.4434369157166,True,1163.4434369157166
2024-01-03 23:00:00,1143.31,1163.3921951254429,True,1163.3921951254429
2024-01-03 23:15:00,1142.97,1163.3835388442571,True,1163.3835388442571
2024-01-03 23:30:00,1145.0,1163.2188770902997,True,1163.2188770902997
2024-01-03 23:45:00,1137.59,1163.2224020693598,True,1163.2224020693598
2024-01-04 00:00:00,1141.84,1163.2078342131363,True,1163.2078342131363
2024-01-04 00:15:00,1141.82,1163.1982254567956,True,1163.1982254567956
2024-01-04 00:30:00,1144.53,1163.648476024986,True,1163.648476024986
2024-01-04 00:45:00,1148.31,1164.485298992087,True,1164.485298992087
2024-01-04 01:00:00,1144.6,1165.5873274877856,True,1165.5873274877856
2024-01-04 01:15:00,1139.97,1166.8146154873104,True,1166.8146154873104
2024-01-04 01:30:00,1142.78,1167.655657107223,True,1167.655657107223
2024-01-04 01:45:00,1143.03,1167.8809773045539,True,1167.8809773045539
2024-01-04 02:00:00,1142.28,1167.8011107113878,True,1167.8011107113878
2024-01-04 02:15:00,1139.1,1167.399951779123,True,1167.399951779123
2024-01-04 02:30:00,1139.08,1166.6278367328237,True,1166.6278367328237
2024-01-04 02:45:00,1137.92,1166.0554959627943,True,1166.0554959627943
2024-01-04 03:00:00,1140.26,1165.431917411389,True,1165.431917411389
2024-01-04 03:15:00,1139.25,1164.7838767748863,True,1164.7838767748863
2024-01-04 03:30:00,1139.21,1163.971076445696,True,1163.971076445696
2024-01-04 03:45:00,1138.84,1163.249855381312,True,1163.249855381312
2024-01-04 04:00:00,1131.89,1162.4990011218808,True,1162.4990011218808
2024-01-04 04:15:00,1137.27,1161.7976986927954,True,1161.7976986927954
2024-01-04 04:30:00,1138.08,1161.0825762879153,True,1161.0825762879153
2024-01-04 04:45:00,1137.55,1160.5714219736187,True,1160.5714219736187
2024-01-04 05:00:00,1134.04,1160.1667373944856,True,1160.1667373944856
2024-01-04 05:15:00,1136.48,1159.8886413727591,True,1159.8886413727591
2024-01-04 05:30:00,1135.78,1159.7083293047613,True,1159.7083293047613
2024-01-04 05:45:00,1135.97,1159.6153797209151,True,1159.6153797209151
2024-01-04 06:00:00,1131.68,1159.5741299755457,True,1159.5741299755457
2024-01-04 06:15:00,1134.99,1159.537123387049,True,1159.537123387049
2024-01-04 06:30:00,1134.16,1160.1153511476086,True,1160.1153511476086
2024-01-04 06:45:00,1133.28,1160.988084486684,True,1160.988084486684
2024-01-04 07:00:00,1136.85,1162.0888823113776,True,1162.0888823113776
2024-01-04 07:15:00,1132.47,1163.3672976726273,True,1163.3672976726273
2024-01-04 07:30:00,1131.84,1164.24662104212,True,1164.24662104212
2024-01-04 07:45:00,1136.4,1164.3716762454023,True,1164.3716762454023
2024-01-04 08:00:00,1135.93,1164.1000890013188,True,1164.1000890013188
2024-01-04 08:15:00,1133.45,1163.527113353217,True,1163.527113353217
2024-01-04 08:30:00,1132.79,1162.6517302361124,True,1162.6517302361124
2024-01-04 08:45:00,1133.26,1162.0530072100955,True,1162.0530072100955
2024-01-04 09:00:00,1128.51,1161.521359772295,True,1161.521359772295
2024-01-04 09:15:00,1131.28,1161.0496968470866,True,1161.0496968470866
2024-01-04 09:30:00,1130.49,1160.657566849516,True,1160.657566849516
2024-01-04 09:45:00,1135.63,1160.3928608286176,True,1160.3928608286176
2024-01-04 10:00:00,1134.9,1160.2297126347516,True,1160.2297126347516
2024-01-04 10:15:00,1134.94,1160.135718522029,True,1160.135718522029
2024-01-04 10:30:00,1127.37,1160.1179783721739,True,1160.1179783721739
2024-01-04 10:45:00,1130.66,1160.1143984682071,True,1160.1143984682071
2024-01-04 11:00:00,1133.67,1160.0736914176368,True,1160.0736914176368
2024-01-04 11:15:00,1129.83,1160.071729605537,True,1160.071729605537
2024-01-04 11:30:00,1131.18,1160.145656168262,True,1160.145656168262
2024-01-04 11:45:00,1134.18,1160.2113430112074,True,1160.2113430112074
2024-01-04 12:00:00,1131.26,1160.3119600448713,True,1160.3119600448713
2024-01-04 12:15:00,1130.71,1160.4654649379572,True,1160.4654649379572
2024-01-04 12:30:00,1135.69,1160.6154518052322,True,1160.6154518052322
2024-01-04 12:45:00,1128.32,1160.735562329221,True,1160.735562329221
2024-01-04 13:00:00,1129.21,1160.8205181827714,True,1160.8205181827714
2024-01-04 13:15:00,1132.87,1160.8563970881762,True,1160.8563970881762
2024-01-04 13:30:00,1135.69,1160.8627602857932,True,1160.8627602857932
2024-01-04 13:45:00,1137.32,1160.8408660386717,True,1160.8408660386717
2024-01-04 14:00:00,1136.24,1160.7840967230773,True,1160.7840967230773
2024-01-04 14:15:00,1133.64,1160.7106760006927,True,1160.7106760006927
2024-01-04 14:30:00,1136.74,1160.6932769765515,True,1160.6932769765515
2024-01-04 14:45:00,1140.09,1160.6558894835957,True,1160.6558894835957
2024-01-04 15:00:00,1143.6,1160.659565225341,True,1160.659565225341
2024-01-04 15:15:00,1140.15,1160.6422690901204,True,1160.6422690901204
2024-01-04 15:30:00,1139.83,1160.6650254901433,True,1160.6650254901433
2024-01-04 15:45:00,1141.01,1160.682048280536,True,1160.682048280536
2024-01-04 16:00:00,1141.82,1160.6991986091543,True,1160.6991986091543
2024-01-04 16:15:00,1144.55,1160.6756826303856,True,1160.6756826303856
2024-01-04 16:30:00,1145.1,1160.7023559131835,True,1160.7023559131835
2024-01-04 16:45:00,1146.44,1160.7392159316223,True,1160.7392159316223
2024-01-04 17:00:00,1145.6,1160.7191140575183,True,1160.7191140575183
2024-01-04 17:15:00,1145.08,1160.698069127396,True,1160.698069127396
2024-01-04 17:30:00,1144.81,1160.7322827862004,True,1160.7322827862004
2024-01-04 17:45:00,1149.74,1160.748032893741,True,1160.748032893741
2024-01-04 18:00:00,1148.12,1160.7291684294078,True,1160.7291684294078
2024-01-04 18:15:00,1148.88,1160.7533854484227,True,1160.7533854484227
2024-01-04 18:30:00,1151.01,1160.7422549731377,True,1160.7422549731377
2024-01-04 18:45:00,1149.37,1160.7147323141849,True,1160.7147323141849
2024-01-04 19:00:00,1147.06,1160.6626650520313,True,1160.6626650520313
2024-01-04 19:15:00,1146.63,1160.6320481122634,True,1160.6320481122634
2024-01-04 19:30:00,1152.07,1160.6164212992749,True,1160.6164212992749
2024-01-04 19:45:00,1155.92,1160.6339682232208,True,1160.6339682232208
2024-01-04 20:00:00,1151.62,1160.646468416673,True,1160.646468416673
2024-01-04 20:15:00,1153.57,1160.6639030960894,True,1160.6639030960894
2024-01-04 20:30:00,1155.03,1160.6791878443912,True,1160.6791878443912
